# ZSnsr (um)	Defl (nm)
-1.171285000000000018e-04	-2.016859299999999848e+03
-1.064804600000000020e-04	-2.016447800000000143e+03
-9.938176700000000085e-05	-2.016059400000000096e+03
-1.100298100000000022e-04	-2.015534200000000055e+03
-9.938176700000000085e-05	-2.014875699999999824e+03
-1.100298100000000022e-04	-2.014153300000000172e+03
-1.171285000000000018e-04	-2.013305700000000115e+03
-1.029311200000000026e-04	-2.012377299999999877e+03
-1.100298100000000022e-04	-2.011543499999999995e+03
-9.938176700000000085e-05	-2.010820899999999938e+03
-1.029311200000000026e-04	-2.010127000000000180e+03
-9.583241799999999669e-05	-2.009443300000000136e+03
-8.518437299999998978e-05	-2.008721599999999853e+03
-9.228307000000000209e-05	-2.007880800000000136e+03
-1.029311200000000026e-04	-2.006989000000000033e+03
-1.171285000000000018e-04	-2.006198399999999992e+03
-1.100298100000000022e-04	-2.005472700000000259e+03
-8.163502500000000873e-05	-2.004646100000000160e+03
-7.098697300000000269e-05	-2.003742300000000114e+03
-1.100298100000000022e-04	-2.002906700000000001e+03
-1.064804600000000020e-04	-2.002097700000000032e+03
-1.206778600000000027e-04	-2.001234600000000228e+03
-1.171285000000000018e-04	-2.000377899999999727e+03
-8.873372200000000749e-05	-1.999550700000000234e+03
-8.518437299999998978e-05	-1.998762899999999945e+03
-8.518437299999998978e-05	-1.998035700000000134e+03
-9.228307000000000209e-05	-1.997240600000000086e+03
-9.583241799999999669e-05	-1.996259700000000294e+03
-9.228307000000000209e-05	-1.995187900000000127e+03
-8.873372200000000749e-05	-1.994196100000000115e+03
-1.100298100000000022e-04	-1.993330400000000282e+03
-1.171285000000000018e-04	-1.992505499999999984e+03
-1.064804600000000020e-04	-1.991662900000000036e+03
-9.938176700000000085e-05	-1.990803899999999885e+03
-9.583241799999999669e-05	-1.989929599999999937e+03
-1.064804600000000020e-04	-1.989042900000000145e+03
-1.064804600000000020e-04	-1.988096300000000156e+03
-1.100298100000000022e-04	-1.987098600000000033e+03
-1.029311200000000026e-04	-1.986172499999999900e+03
-9.583241799999999669e-05	-1.985302599999999984e+03
-9.583241799999999669e-05	-1.984421000000000049e+03
-1.029311200000000026e-04	-1.983568400000000111e+03
-9.228307000000000209e-05	-1.982691199999999981e+03
-8.163502500000000873e-05	-1.981765499999999975e+03
-9.228307000000000209e-05	-1.980885800000000017e+03
-8.873372200000000749e-05	-1.979972200000000157e+03
-7.808567700000000058e-05	-1.978924999999999955e+03
-9.228307000000000209e-05	-1.977879300000000057e+03
-7.453632200000000685e-05	-1.976944799999999987e+03
-7.453632200000000685e-05	-1.976054400000000214e+03
-8.163502500000000873e-05	-1.975131499999999960e+03
-8.873372200000000749e-05	-1.974177600000000211e+03
-8.873372200000000749e-05	-1.973219200000000228e+03
-7.453632200000000685e-05	-1.972258800000000292e+03
-8.873372200000000749e-05	-1.971335700000000088e+03
-9.228307000000000209e-05	-1.970491899999999760e+03
-1.029311200000000026e-04	-1.969663299999999708e+03
-9.938176700000000085e-05	-1.968749499999999898e+03
-1.064804600000000020e-04	-1.967697899999999890e+03
