# ZSnsr (um)	Defl (nm)
-2.253131499999999843e+00	-6.240612900000000351e+00
-2.252854300000000087e+00	-6.150169299999999950e+00
-2.252427099999999793e+00	-6.082336900000000490e+00
-2.251781099999999647e+00	-6.048420399999999475e+00
-2.251145600000000080e+00	-6.059725600000000156e+00
-2.250473200000000062e+00	-6.059725600000000156e+00
-2.249746599999999930e+00	-6.138864100000000157e+00
-2.249076000000000075e+00	-6.161474899999999977e+00
-2.248402800000000035e+00	-6.127558500000000130e+00
-2.247634899999999991e+00	-6.071031200000000183e+00
-2.246866400000000041e+00	-6.071031200000000183e+00
-2.246109899999999993e+00	-6.071031200000000183e+00
-2.245255900000000082e+00	-6.093642000000000003e+00
-2.244334600000000179e+00	-6.059725600000000156e+00
-2.243446699999999794e+00	-6.093642000000000003e+00
-2.242635699999999677e+00	-6.093642000000000003e+00
-2.241900799999999805e+00	-6.071031200000000183e+00
-2.241192999999999991e+00	-6.104947699999999422e+00
-2.240454299999999677e+00	-6.138864100000000157e+00
-2.239653000000000116e+00	-6.071031200000000183e+00
-2.238794900000000254e+00	-6.059725600000000156e+00
-2.237924500000000094e+00	-6.093642000000000003e+00
-2.237088699999999708e+00	-6.127558500000000130e+00
-2.236299199999999932e+00	-6.104947699999999422e+00
-2.235506800000000016e+00	-6.127558500000000130e+00
-2.234684600000000021e+00	-6.116253299999999449e+00
-2.233861600000000003e+00	-6.071031200000000183e+00
-2.233027499999999943e+00	-6.048420399999999475e+00
-2.232194699999999976e+00	-6.071031200000000183e+00
-2.231409100000000034e+00	-6.127558500000000130e+00
-2.230610600000000332e+00	-6.150169299999999950e+00
-2.229686300000000010e+00	-6.127558500000000130e+00
-2.228642199999999907e+00	-6.037114800000000336e+00
-2.227652900000000269e+00	-6.071031200000000183e+00
-2.226853199999999866e+00	-6.048420399999999475e+00
-2.226112700000000277e+00	-6.025809200000000310e+00
-2.225238399999999839e+00	-6.059725600000000156e+00
-2.224196599999999968e+00	-6.082336900000000490e+00
-2.223102899999999771e+00	-6.071031200000000183e+00
-2.222172000000000036e+00	-6.127558500000000130e+00
-2.221436300000000141e+00	-6.127558500000000130e+00
-2.220660899999999938e+00	-6.048420399999999475e+00
-2.219663900000000023e+00	-6.059725600000000156e+00
-2.218503399999999903e+00	-6.082336900000000490e+00
-2.217459499999999917e+00	-6.059725600000000156e+00
-2.216727099999999950e+00	-6.059725600000000156e+00
-2.216094299999999961e+00	-6.093642000000000003e+00
-2.215226499999999987e+00	-6.082336900000000490e+00
-2.214135999999999882e+00	-6.071031200000000183e+00
-2.213076399999999833e+00	-6.014504000000000516e+00
-2.212155600000000000e+00	-6.071031200000000183e+00
-2.211291099999999954e+00	-6.059725600000000156e+00
-2.210342000000000251e+00	-6.059725600000000156e+00
-2.209261800000000164e+00	-6.048420399999999475e+00
-2.208220400000000083e+00	-6.025809200000000310e+00
-2.207380000000000120e+00	-6.048420399999999475e+00
-2.206633800000000090e+00	-6.048420399999999475e+00
-2.205783900000000131e+00	-6.048420399999999475e+00
-2.204828899999999869e+00	-6.093642000000000003e+00
-2.203847300000000065e+00	-6.059725600000000156e+00
-2.202841400000000061e+00	-6.071031200000000183e+00
-2.201871399999999923e+00	-6.071031200000000183e+00
-2.201010600000000039e+00	-6.093642000000000003e+00
