# ZSnsr (um)	Defl (nm)
-2.301580700000000146e+00	-8.750425299999999851e+00
-2.301071600000000217e+00	-8.727814000000000405e+00
-2.300492299999999712e+00	-8.705202799999998575e+00
-2.299890199999999663e+00	-8.716508400000000378e+00
-2.299284899999999965e+00	-8.739119699999999824e+00
-2.298623900000000386e+00	-8.784341300000001240e+00
-2.297920399999999752e+00	-8.727814000000000405e+00
-2.297143300000000110e+00	-8.739119699999999824e+00
-2.296296100000000173e+00	-8.773035600000000045e+00
-2.295485299999999729e+00	-8.739119699999999824e+00
-2.294737200000000144e+00	-8.739119699999999824e+00
-2.293978499999999698e+00	-8.727814000000000405e+00
-2.293142899999999873e+00	-8.682592399999998989e+00
-2.292281399999999802e+00	-8.750425299999999851e+00
-2.291531900000000288e+00	-8.727814000000000405e+00
-2.290842500000000115e+00	-8.693898000000000792e+00
-2.290025800000000000e+00	-8.705202799999998575e+00
-2.289140600000000081e+00	-8.659981200000000712e+00
-2.288399899999999931e+00	-8.659981200000000712e+00
-2.287748899999999974e+00	-8.693898000000000792e+00
-2.286947399999999853e+00	-8.727814000000000405e+00
-2.285995600000000127e+00	-8.716508400000000378e+00
-2.285108599999999601e+00	-8.727814000000000405e+00
-2.284305300000000205e+00	-8.716508400000000378e+00
-2.283414899999999914e+00	-8.705202799999998575e+00
-2.282429700000000228e+00	-8.727814000000000405e+00
-2.281478099999999731e+00	-8.739119699999999824e+00
-2.280610000000000248e+00	-8.773035600000000045e+00
-2.279789899999999925e+00	-8.739119699999999824e+00
-2.278950700000000218e+00	-8.750425299999999851e+00
-2.278050499999999978e+00	-8.750425299999999851e+00
-2.277104599999999923e+00	-8.806952500000001294e+00
-2.276189699999999760e+00	-8.806952500000001294e+00
-2.275369799999999998e+00	-8.773035600000000045e+00
-2.274603700000000117e+00	-8.829562899999999104e+00
-2.273781300000000005e+00	-8.863479700000000960e+00
-2.272838200000000253e+00	-8.818257199999999685e+00
-2.271853199999999795e+00	-8.806952500000001294e+00
-2.270925700000000269e+00	-8.784341300000001240e+00
-2.270006500000000038e+00	-8.795646899999999491e+00
-2.269043499999999991e+00	-8.705202799999998575e+00
-2.268104500000000190e+00	-8.727814000000000405e+00
-2.267249300000000023e+00	-8.693898000000000792e+00
-2.266416200000000103e+00	-8.727814000000000405e+00
-2.265475799999999929e+00	-8.716508400000000378e+00
-2.264438299999999682e+00	-8.626065199999999322e+00
-2.263470799999999894e+00	-8.750425299999999851e+00
-2.262602499999999850e+00	-8.716508400000000378e+00
-2.261723499999999998e+00	-8.693898000000000792e+00
-2.260837400000000219e+00	-8.716508400000000378e+00
-2.259999499999999717e+00	-8.727814000000000405e+00
-2.259151600000000037e+00	-8.693898000000000792e+00
-2.258177100000000159e+00	-8.716508400000000378e+00
-2.257139599999999913e+00	-8.784341300000001240e+00
-2.256227399999999772e+00	-8.705202799999998575e+00
-2.255388399999999738e+00	-8.727814000000000405e+00
-2.254452499999999748e+00	-8.739119699999999824e+00
-2.253445500000000212e+00	-8.739119699999999824e+00
-2.252449100000000204e+00	-8.705202799999998575e+00
-2.251509800000000006e+00	-8.705202799999998575e+00
-2.250643499999999797e+00	-8.727814000000000405e+00
-2.249739500000000003e+00	-8.739119699999999824e+00
-2.248740900000000043e+00	-8.750425299999999851e+00
-2.247777300000000089e+00	-8.705202799999998575e+00
-2.246890100000000334e+00	-8.739119699999999824e+00
-2.245963499999999780e+00	-8.761730000000000018e+00
-2.244939200000000135e+00	-8.750425299999999851e+00
-2.243848700000000029e+00	-8.671286800000000738e+00
-2.242786900000000028e+00	-8.671286800000000738e+00
-2.241863299999999892e+00	-8.705202799999998575e+00
-2.241026800000000208e+00	-8.761730000000000018e+00
-2.240093400000000123e+00	-8.727814000000000405e+00
-2.238999499999999809e+00	-8.727814000000000405e+00
-2.237902699999999800e+00	-8.716508400000000378e+00
-2.237004299999999724e+00	-8.739119699999999824e+00
-2.236261000000000276e+00	-8.761730000000000018e+00
-2.235424300000000031e+00	-8.693898000000000792e+00
-2.234443600000000085e+00	-8.705202799999998575e+00
-2.233479300000000389e+00	-8.693898000000000792e+00
-2.232564599999999899e+00	-8.727814000000000405e+00
-2.231622100000000053e+00	-8.727814000000000405e+00
-2.230608300000000099e+00	-8.716508400000000378e+00
-2.229515800000000159e+00	-8.739119699999999824e+00
-2.228474799999999867e+00	-8.750425299999999851e+00
-2.227632900000000138e+00	-8.727814000000000405e+00
-2.226836200000000154e+00	-8.705202799999998575e+00
-2.225869799999999898e+00	-8.739119699999999824e+00
-2.224838699999999836e+00	-8.750425299999999851e+00
-2.223899599999999754e+00	-8.671286800000000738e+00
-2.222998099999999866e+00	-8.671286800000000738e+00
-2.222073799999999988e+00	-8.682592399999998989e+00
-2.221121599999999585e+00	-8.705202799999998575e+00
-2.220131600000000205e+00	-8.648675599999998909e+00
-2.219174999999999898e+00	-8.671286800000000738e+00
-2.218303500000000206e+00	-8.739119699999999824e+00
-2.217423099999999980e+00	-8.716508400000000378e+00
-2.216428400000000298e+00	-8.659981200000000712e+00
-2.215352899999999625e+00	-8.705202799999998575e+00
-2.214276700000000098e+00	-8.716508400000000378e+00
-2.213176199999999927e+00	-8.739119699999999824e+00
-2.212076900000000013e+00	-8.705202799999998575e+00
-2.211131499999999583e+00	-8.648675599999998909e+00
-2.210277699999999790e+00	-8.648675599999998909e+00
-2.209254300000000004e+00	-8.671286800000000738e+00
-2.208093100000000142e+00	-8.705202799999998575e+00
-2.207074200000000097e+00	-8.705202799999998575e+00
-2.206207700000000216e+00	-8.682592399999998989e+00
-2.205253799999999931e+00	-8.682592399999998989e+00
-2.204195899999999764e+00	-8.716508400000000378e+00
-2.203221399999999885e+00	-8.716508400000000378e+00
-2.202313699999999930e+00	-8.761730000000000018e+00
-2.201299999999999812e+00	-8.705202799999998575e+00
-2.200210500000000291e+00	-8.739119699999999824e+00
-2.199243499999999685e+00	-8.705202799999998575e+00
-2.198409199999999952e+00	-8.648675599999998909e+00
-2.197526299999999821e+00	-8.659981200000000712e+00
-2.196545699999999712e+00	-8.671286800000000738e+00
-2.195508199999999910e+00	-8.671286800000000738e+00
-2.194404500000000091e+00	-8.648675599999998909e+00
-2.193354900000000107e+00	-8.671286800000000738e+00
-2.192471100000000117e+00	-8.716508400000000378e+00
-2.191581400000000013e+00	-8.739119699999999824e+00
-2.190548900000000021e+00	-8.705202799999998575e+00
-2.189502099999999896e+00	-8.705202799999998575e+00
-2.188506199999999957e+00	-8.682592399999998989e+00
-2.187464399999999642e+00	-8.682592399999998989e+00
-2.186386199999999835e+00	-8.671286800000000738e+00
-2.185389800000000271e+00	-8.682592399999998989e+00
-2.184484899999999730e+00	-8.648675599999998909e+00
-2.183583500000000122e+00	-8.693898000000000792e+00
-2.182634499999999811e+00	-8.739119699999999824e+00
-2.181639000000000106e+00	-8.727814000000000405e+00
-2.180621300000000318e+00	-8.716508400000000378e+00
-2.179599500000000134e+00	-8.716508400000000378e+00
-2.178547900000000315e+00	-8.705202799999998575e+00
-2.177456700000000023e+00	-8.716508400000000378e+00
-2.176419899999999963e+00	-8.739119699999999824e+00
-2.175489000000000228e+00	-8.739119699999999824e+00
-2.174512700000000187e+00	-8.739119699999999824e+00
-2.173383999999999983e+00	-8.727814000000000405e+00
-2.172255800000000292e+00	-8.739119699999999824e+00
-2.171236700000000130e+00	-8.716508400000000378e+00
-2.170199400000000001e+00	-8.705202799999998575e+00
