# ZSnsr (um)	Defl (nm)
-9.720827199999999557e-01	-1.694688299999999970e+01
-9.715957999999998984e-01	-1.692427200000000198e+01
-9.713339799999999302e-01	-1.686774499999999932e+01
-9.709314099999999392e-01	-1.687904900000000197e+01
-9.702928300000001061e-01	-1.681121699999999919e+01
-9.695796699999998935e-01	-1.682252199999999931e+01
-9.687631700000000068e-01	-1.678860599999999792e+01
-9.679294000000000509e-01	-1.678860599999999792e+01
-9.672641000000000711e-01	-1.681121699999999919e+01
-9.667254499999999862e-01	-1.683382899999999793e+01
-9.660769800000000851e-01	-1.683382899999999793e+01
-9.652467299999999417e-01	-1.672077200000000019e+01
-9.644368199999999725e-01	-1.675469000000000008e+01
-9.637583400000000466e-01	-1.679991099999999804e+01
-9.630306300000001096e-01	-1.681121699999999919e+01
-9.620964599999999312e-01	-1.678860599999999792e+01
-9.610793099999999090e-01	-1.684513300000000058e+01
-9.602091500000000668e-01	-1.687904900000000197e+01
-9.595332799999999329e-01	-1.684513300000000058e+01
-9.589084600000000735e-01	-1.683382899999999793e+01
-9.581960999999999951e-01	-1.683382899999999793e+01
-9.573850499999999597e-01	-1.689035599999999704e+01
-9.565305800000000191e-01	-1.684513300000000058e+01
-9.555918699999998989e-01	-1.683382899999999793e+01
-9.545477700000000176e-01	-1.679991099999999804e+01
-9.536014999999999908e-01	-1.676599500000000020e+01
-9.528666900000000162e-01	-1.679991099999999804e+01
-9.521061200000000557e-01	-1.684513300000000058e+01
-9.511206299999999114e-01	-1.679991099999999804e+01
-9.500410599999999928e-01	-1.676599500000000020e+01
-9.490873399999999460e-01	-1.679991099999999804e+01
-9.482957899999999718e-01	-1.676599500000000020e+01
-9.475464799999999688e-01	-1.676599500000000020e+01
-9.467219700000000238e-01	-1.669816300000000098e+01
-9.458042300000000235e-01	-1.676599500000000020e+01
-9.448763800000000712e-01	-1.669816300000000098e+01
-9.439835899999999835e-01	-1.667555199999999971e+01
-9.430823400000000190e-01	-1.668685599999999880e+01
-9.421805199999999658e-01	-1.669816300000000098e+01
-9.412864899999999757e-01	-1.674338399999999893e+01
-9.403284499999999824e-01	-1.667555199999999971e+01
-9.393004900000000434e-01	-1.672077200000000019e+01
-9.382554300000000014e-01	-1.670946800000000110e+01
-9.372668599999999239e-01	-1.672077200000000019e+01
-9.364782700000000570e-01	-1.670946800000000110e+01
-9.358491300000000290e-01	-1.674338399999999893e+01
-9.350835600000000358e-01	-1.673207899999999881e+01
-9.340589599999999937e-01	-1.669816300000000098e+01
-9.329808099999999937e-01	-1.672077200000000019e+01
-9.320248799999999445e-01	-1.675469000000000008e+01
-9.310949700000000773e-01	-1.674338399999999893e+01
-9.300973099999999549e-01	-1.672077200000000019e+01
-9.291555299999999518e-01	-1.670946800000000110e+01
-9.283230599999999777e-01	-1.675469000000000008e+01
-9.274443799999999571e-01	-1.672077200000000019e+01
-9.264230099999999357e-01	-1.667555199999999971e+01
-9.253805599999999076e-01	-1.668685599999999880e+01
-9.244592999999999838e-01	-1.669816300000000098e+01
-9.236146100000000025e-01	-1.668685599999999880e+01
-9.227576900000000748e-01	-1.672077200000000019e+01
-9.218750299999999287e-01	-1.674338399999999893e+01
-9.209450699999999213e-01	-1.673207899999999881e+01
-9.199655399999999705e-01	-1.674338399999999893e+01
-9.189941499999999541e-01	-1.673207899999999881e+01
-9.180382699999999341e-01	-1.668685599999999880e+01
-9.170358900000000757e-01	-1.674338399999999893e+01
-9.160224900000000225e-01	-1.675469000000000008e+01
-9.150708699999999807e-01	-1.673207899999999881e+01
-9.141363099999999520e-01	-1.673207899999999881e+01
-9.131927100000000186e-01	-1.678860599999999792e+01
-9.122293200000000102e-01	-1.674338399999999893e+01
-9.111997800000000147e-01	-1.675469000000000008e+01
-9.102221299999999626e-01	-1.678860599999999792e+01
-9.094167100000000170e-01	-1.681121699999999919e+01
-9.086102200000000240e-01	-1.675469000000000008e+01
-9.076159099999999702e-01	-1.677730099999999780e+01
-9.065227599999999830e-01	-1.672077200000000019e+01
-9.055009399999999209e-01	-1.665294000000000096e+01
-9.045469400000000215e-01	-1.665294000000000096e+01
-9.035803099999999421e-01	-1.666424500000000108e+01
-9.026575800000000704e-01	-1.666424500000000108e+01
-9.017589900000000380e-01	-1.665294000000000096e+01
-9.007152400000000281e-01	-1.668685599999999880e+01
-8.996283899999999445e-01	-1.666424500000000108e+01
-8.987248099999999296e-01	-1.669816300000000098e+01
-8.978888099999999817e-01	-1.670946800000000110e+01
-8.969070099999999490e-01	-1.668685599999999880e+01
-8.958319899999999114e-01	-1.670946800000000110e+01
-8.947981199999999191e-01	-1.673207899999999881e+01
-8.937914800000000826e-01	-1.672077200000000019e+01
-8.927601099999999956e-01	-1.669816300000000098e+01
-8.917575100000000310e-01	-1.674338399999999893e+01
-8.908735399999999638e-01	-1.670946800000000110e+01
-8.900244699999999565e-01	-1.670946800000000110e+01
-8.890468699999999336e-01	-1.674338399999999893e+01
-8.880139099999999619e-01	-1.670946800000000110e+01
-8.870384799999999625e-01	-1.672077200000000019e+01
-8.860445699999999203e-01	-1.672077200000000019e+01
-8.849916600000000688e-01	-1.668685599999999880e+01
-8.839576800000000789e-01	-1.672077200000000019e+01
-8.830485300000000537e-01	-1.673207899999999881e+01
-8.822563599999999617e-01	-1.670946800000000110e+01
-8.813950699999999472e-01	-1.668685599999999880e+01
-8.803632499999999306e-01	-1.669816300000000098e+01
-8.792623000000000522e-01	-1.663032899999999970e+01
-8.782317900000000677e-01	-1.663032899999999970e+01
-8.773224600000000262e-01	-1.664163600000000187e+01
-8.763750500000000443e-01	-1.666424500000000108e+01
-8.752062400000000242e-01	-1.668685599999999880e+01
-8.740045100000000122e-01	-1.664163600000000187e+01
-8.730935400000000568e-01	-1.665294000000000096e+01
-8.723986900000000322e-01	-1.672077200000000019e+01
-8.715541100000000485e-01	-1.665294000000000096e+01
-8.704303700000000088e-01	-1.665294000000000096e+01
-8.692758800000000008e-01	-1.664163600000000187e+01
-8.682749800000000295e-01	-1.667555199999999971e+01
-8.673144400000000198e-01	-1.669816300000000098e+01
-8.663171200000000516e-01	-1.670946800000000110e+01
-8.653303799999999546e-01	-1.667555199999999971e+01
-8.643007200000000223e-01	-1.673207899999999881e+01
-8.632143199999999794e-01	-1.675469000000000008e+01
-8.622299699999999012e-01	-1.674338399999999893e+01
-8.613927799999999690e-01	-1.673207899999999881e+01
-8.605431999999999526e-01	-1.668685599999999880e+01
-8.595545199999999886e-01	-1.673207899999999881e+01
-8.584464700000000725e-01	-1.673207899999999881e+01
-8.573361499999999635e-01	-1.677730099999999780e+01
-8.563244500000000148e-01	-1.673207899999999881e+01
-8.554246200000000799e-01	-1.672077200000000019e+01
-8.545698099999999853e-01	-1.674338399999999893e+01
-8.536276799999999998e-01	-1.670946800000000110e+01
-8.525328800000000484e-01	-1.665294000000000096e+01
-8.513870900000000130e-01	-1.666424500000000108e+01
-8.503442399999999735e-01	-1.668685599999999880e+01
-8.494759499999999797e-01	-1.670946800000000110e+01
-8.486753700000000400e-01	-1.668685599999999880e+01
-8.477198299999999520e-01	-1.666424500000000108e+01
-8.465552799999999101e-01	-1.666424500000000108e+01
-8.453919199999999634e-01	-1.670946800000000110e+01
-8.443924999999999903e-01	-1.666424500000000108e+01
