# ZSnsr (um)	Defl (nm)
-4.724183300000000391e-03	-2.331012000000000171e+03
-4.692239500000000563e-03	-2.330790899999999965e+03
-4.702887399999999482e-03	-2.330528299999999945e+03
-4.699337399999999748e-03	-2.329998299999999745e+03
-4.699337399999999748e-03	-2.329216800000000148e+03
-4.692239500000000563e-03	-2.328404199999999946e+03
-4.713535300000000136e-03	-2.327697500000000218e+03
-4.727732899999999988e-03	-2.327032899999999700e+03
-4.720634100000000062e-03	-2.326333300000000236e+03
-4.699337399999999748e-03	-2.325554999999999836e+03
-4.681590700000000035e-03	-2.324793999999999869e+03
-4.692239500000000563e-03	-2.324171899999999823e+03
-4.688689400000000361e-03	-2.323540199999999913e+03
-4.685140300000000500e-03	-2.322716899999999896e+03
-4.702887399999999482e-03	-2.321763100000000122e+03
-4.706436100000000074e-03	-2.320812700000000405e+03
-4.709986200000000275e-03	-2.319934299999999894e+03
-4.692239500000000563e-03	-2.319152399999999943e+03
-4.681590700000000035e-03	-2.318429799999999886e+03
-4.681590700000000035e-03	-2.317690399999999954e+03
-4.685140300000000500e-03	-2.316904799999999796e+03
-4.681590700000000035e-03	-2.316105299999999716e+03
-4.692239500000000563e-03	-2.315350500000000011e+03
-4.706436100000000074e-03	-2.314625799999999799e+03
-4.685140300000000500e-03	-2.313797700000000077e+03
-4.706436100000000074e-03	-2.312783900000000358e+03
-4.674492300000000246e-03	-2.311730900000000020e+03
-4.692239500000000563e-03	-2.310830699999999979e+03
-4.674492300000000246e-03	-2.310006899999999860e+03
-4.692239500000000563e-03	-2.309112700000000132e+03
-4.702887399999999482e-03	-2.308245899999999892e+03
-4.688689400000000361e-03	-2.307467900000000100e+03
-4.699337399999999748e-03	-2.306649100000000089e+03
-4.688689400000000361e-03	-2.305777299999999741e+03
-4.692239500000000563e-03	-2.304876699999999801e+03
-4.717084099999999461e-03	-2.303842200000000048e+03
-4.702887399999999482e-03	-2.302737599999999929e+03
-4.702887399999999482e-03	-2.301807399999999689e+03
-4.706436100000000074e-03	-2.301082499999999982e+03
-4.688689400000000361e-03	-2.300367400000000089e+03
-4.681590700000000035e-03	-2.299543699999999717e+03
-4.688689400000000361e-03	-2.298613899999999830e+03
-4.685140300000000500e-03	-2.297569400000000314e+03
-4.685140300000000500e-03	-2.296500300000000152e+03
-4.685140300000000500e-03	-2.295599600000000009e+03
-4.688689400000000361e-03	-2.294801099999999678e+03
-4.681590700000000035e-03	-2.293883400000000165e+03
-4.699337399999999748e-03	-2.292945999999999913e+03
-4.713535300000000136e-03	-2.292130599999999959e+03
-4.688689400000000361e-03	-2.291223199999999906e+03
-4.681590700000000035e-03	-2.290119000000000142e+03
-4.702887399999999482e-03	-2.289058599999999842e+03
-4.706436100000000074e-03	-2.288162700000000314e+03
-4.685140300000000500e-03	-2.287350500000000011e+03
-4.681590700000000035e-03	-2.286527700000000095e+03
-4.688689400000000361e-03	-2.285572699999999713e+03
-4.692239500000000563e-03	-2.284485799999999927e+03
-4.681590700000000035e-03	-2.283410099999999602e+03
-4.688689400000000361e-03	-2.282396499999999833e+03
-4.678041499999999707e-03	-2.281479499999999916e+03
-4.688689400000000361e-03	-2.280693000000000211e+03
-4.702887399999999482e-03	-2.279876499999999851e+03
-4.692239500000000563e-03	-2.278881499999999960e+03
