# ZSnsr (um)	Defl (nm)
-4.323106800000000444e-03	-2.223681799999999839e+03
-4.319557199999999979e-03	-2.223374799999999595e+03
-4.312458800000000189e-03	-2.222959699999999884e+03
-4.287613400000000151e-03	-2.222304099999999835e+03
-4.294712099999999609e-03	-2.221569300000000112e+03
-4.298261299999999938e-03	-2.220843499999999949e+03
-4.294712099999999609e-03	-2.220157100000000355e+03
-4.308909199999999724e-03	-2.219478799999999865e+03
-4.301810500000000266e-03	-2.218710099999999784e+03
-4.305360099999999864e-03	-2.217855399999999918e+03
-4.287613400000000151e-03	-2.217036399999999958e+03
-4.291162500000000012e-03	-2.216228500000000167e+03
-4.316007999999999650e-03	-2.215370400000000245e+03
-4.298261299999999938e-03	-2.214566200000000208e+03
-4.316007999999999650e-03	-2.213822200000000066e+03
-4.298261299999999938e-03	-2.213018399999999929e+03
-4.287613400000000151e-03	-2.212227200000000266e+03
-4.294712099999999609e-03	-2.211568499999999858e+03
-4.294712099999999609e-03	-2.210918000000000120e+03
-4.287613400000000151e-03	-2.210097999999999956e+03
-4.294712099999999609e-03	-2.209117199999999684e+03
-4.298261299999999938e-03	-2.208108499999999822e+03
-4.301810500000000266e-03	-2.207202699999999822e+03
-4.298261299999999938e-03	-2.206370899999999892e+03
-4.280514600000000225e-03	-2.205483500000000276e+03
-4.291162500000000012e-03	-2.204591699999999946e+03
-4.291162500000000012e-03	-2.203812799999999697e+03
-4.287613400000000151e-03	-2.203047600000000330e+03
-4.284063800000000553e-03	-2.202171299999999974e+03
-4.276965399999999896e-03	-2.201230199999999968e+03
-4.287613400000000151e-03	-2.200304399999999987e+03
-4.294712099999999609e-03	-2.199432600000000093e+03
-4.298261299999999938e-03	-2.198635499999999865e+03
-4.294712099999999609e-03	-2.197829400000000078e+03
-4.291162500000000012e-03	-2.196886700000000019e+03
-4.294712099999999609e-03	-2.195868100000000140e+03
-4.291162500000000012e-03	-2.194903999999999996e+03
-4.273415799999999432e-03	-2.193954700000000230e+03
-4.280514600000000225e-03	-2.192981800000000021e+03
-4.291162500000000012e-03	-2.192084399999999732e+03
-4.284063800000000553e-03	-2.191304000000000087e+03
-4.298261299999999938e-03	-2.190503900000000158e+03
-4.291162500000000012e-03	-2.189558700000000044e+03
-4.291162500000000012e-03	-2.188516000000000076e+03
-4.308909199999999724e-03	-2.187466600000000199e+03
-4.284063800000000553e-03	-2.186452099999999973e+03
-4.266317099999999973e-03	-2.185524599999999737e+03
-4.284063800000000553e-03	-2.184719700000000103e+03
-4.287613400000000151e-03	-2.183978700000000117e+03
-4.294712099999999609e-03	-2.183184299999999894e+03
-4.284063800000000553e-03	-2.182288000000000011e+03
-4.269866700000000438e-03	-2.181335000000000036e+03
-4.276965399999999896e-03	-2.180344599999999900e+03
-4.266317099999999973e-03	-2.179319599999999809e+03
-4.269866700000000438e-03	-2.178357799999999770e+03
-4.269866700000000438e-03	-2.177487000000000080e+03
-4.259218799999999784e-03	-2.176556600000000344e+03
-4.252119999999999858e-03	-2.175548800000000028e+03
-4.255669200000000187e-03	-2.174607099999999718e+03
-4.269866700000000438e-03	-2.173708699999999681e+03
-4.266317099999999973e-03	-2.172726499999999760e+03
-4.280514600000000225e-03	-2.171679899999999634e+03
-4.284063800000000553e-03	-2.170668700000000172e+03
-4.280514600000000225e-03	-2.169718100000000049e+03
-4.291162500000000012e-03	-2.168764700000000175e+03
-4.280514600000000225e-03	-2.167736499999999978e+03
-4.273415799999999432e-03	-2.166717599999999948e+03
-4.280514600000000225e-03	-2.165847699999999804e+03
-4.284063800000000553e-03	-2.165070100000000366e+03
-4.266317099999999973e-03	-2.164254699999999957e+03
-4.280514600000000225e-03	-2.163338400000000092e+03
-4.291162500000000012e-03	-2.162297499999999673e+03
-4.273415799999999432e-03	-2.161187199999999848e+03
-4.255669200000000187e-03	-2.160125900000000001e+03
-4.262767900000000512e-03	-2.159210500000000138e+03
-4.273415799999999432e-03	-2.158400300000000243e+03
-4.266317099999999973e-03	-2.157546299999999974e+03
-4.269866700000000438e-03	-2.156599700000000212e+03
-4.280514600000000225e-03	-2.155624800000000050e+03
-4.280514600000000225e-03	-2.154649600000000191e+03
-4.266317099999999973e-03	-2.153630500000000211e+03
-4.262767900000000512e-03	-2.152553199999999833e+03
-4.273415799999999432e-03	-2.151493600000000242e+03
-4.266317099999999973e-03	-2.150498599999999897e+03
-4.266317099999999973e-03	-2.149529299999999694e+03
-4.266317099999999973e-03	-2.148612799999999879e+03
-4.262767900000000512e-03	-2.147817199999999957e+03
-4.266317099999999973e-03	-2.147012499999999818e+03
-4.269866700000000438e-03	-2.146000500000000102e+03
-4.252119999999999858e-03	-2.144862499999999727e+03
-4.259218799999999784e-03	-2.143810199999999895e+03
-4.262767900000000512e-03	-2.142887099999999919e+03
-4.276965399999999896e-03	-2.142038300000000163e+03
-4.266317099999999973e-03	-2.141149699999999939e+03
-4.259218799999999784e-03	-2.140086700000000292e+03
-4.273415799999999432e-03	-2.138932400000000143e+03
-4.269866700000000438e-03	-2.137876000000000204e+03
-4.262767900000000512e-03	-2.136913099999999758e+03
-4.276965399999999896e-03	-2.135962199999999939e+03
-4.262767900000000512e-03	-2.134973100000000159e+03
-4.269866700000000438e-03	-2.133964199999999892e+03
-4.287613400000000151e-03	-2.133122700000000350e+03
-4.284063800000000553e-03	-2.132414000000000215e+03
-4.280514600000000225e-03	-2.131448399999999765e+03
-4.266317099999999973e-03	-2.130223700000000008e+03
-4.252119999999999858e-03	-2.129185499999999593e+03
-4.276965399999999896e-03	-2.128384500000000116e+03
-4.276965399999999896e-03	-2.127448200000000270e+03
-4.276965399999999896e-03	-2.126289499999999862e+03
-4.287613400000000151e-03	-2.125186500000000251e+03
-4.273415799999999432e-03	-2.124290599999999813e+03
-4.276965399999999896e-03	-2.123463700000000244e+03
-4.266317099999999973e-03	-2.122526900000000296e+03
-4.248570400000000261e-03	-2.121482599999999820e+03
-4.280514600000000225e-03	-2.120474600000000009e+03
-4.273415799999999432e-03	-2.119523499999999785e+03
-4.284063800000000553e-03	-2.118482100000000173e+03
-4.294712099999999609e-03	-2.117386700000000019e+03
-4.266317099999999973e-03	-2.116462599999999838e+03
-4.269866700000000438e-03	-2.115645399999999881e+03
-4.287613400000000151e-03	-2.114636800000000221e+03
-4.266317099999999973e-03	-2.113447599999999966e+03
-4.266317099999999973e-03	-2.112372400000000198e+03
-4.266317099999999973e-03	-2.111468100000000049e+03
-4.284063800000000553e-03	-2.110465900000000147e+03
-4.269866700000000438e-03	-2.109290100000000166e+03
-4.262767900000000512e-03	-2.108238499999999931e+03
-4.280514600000000225e-03	-2.107418799999999919e+03
-4.284063800000000553e-03	-2.106571199999999862e+03
-4.259218799999999784e-03	-2.105564399999999750e+03
-4.269866700000000438e-03	-2.104487999999999829e+03
-4.266317099999999973e-03	-2.103401600000000144e+03
-4.262767900000000512e-03	-2.102363400000000183e+03
-4.259218799999999784e-03	-2.101394599999999627e+03
-4.252119999999999858e-03	-2.100404599999999846e+03
-4.266317099999999973e-03	-2.099401199999999790e+03
-4.259218799999999784e-03	-2.098470299999999952e+03
-4.248570400000000261e-03	-2.097558499999999640e+03
-4.252119999999999858e-03	-2.096583100000000286e+03
-4.248570400000000261e-03	-2.095544699999999921e+03
-4.266317099999999973e-03	-2.094459400000000187e+03
-4.276965399999999896e-03	-2.093386199999999917e+03
-4.276965399999999896e-03	-2.092377399999999852e+03
-4.262767900000000512e-03	-2.091389699999999721e+03
-4.287613400000000151e-03	-2.090431999999999789e+03
-4.280514600000000225e-03	-2.089556799999999839e+03
-4.276965399999999896e-03	-2.088615199999999732e+03
-4.276965399999999896e-03	-2.087469499999999698e+03
-4.245020799999999796e-03	-2.086333299999999781e+03
-4.248570400000000261e-03	-2.085406500000000051e+03
-4.273415799999999432e-03	-2.084510499999999865e+03
-4.280514600000000225e-03	-2.083424299999999675e+03
-4.287613400000000151e-03	-2.082221000000000004e+03
-4.284063800000000553e-03	-2.081136700000000019e+03
-4.291162500000000012e-03	-2.080267400000000180e+03
-4.276965399999999896e-03	-2.079461900000000242e+03
-4.273415799999999432e-03	-2.078525299999999788e+03
-4.266317099999999973e-03	-2.077432600000000093e+03
-4.280514600000000225e-03	-2.076331799999999930e+03
-4.266317099999999973e-03	-2.075374599999999646e+03
-4.255669200000000187e-03	-2.074478999999999814e+03
-4.262767900000000512e-03	-2.073418999999999869e+03
-4.262767900000000512e-03	-2.072189499999999953e+03
-4.252119999999999858e-03	-2.071006100000000060e+03
-4.259218799999999784e-03	-2.069995399999999790e+03
-4.273415799999999432e-03	-2.069107899999999972e+03
-4.262767900000000512e-03	-2.068199100000000271e+03
-4.266317099999999973e-03	-2.067183500000000095e+03
-4.259218799999999784e-03	-2.066160100000000057e+03
-4.255669200000000187e-03	-2.065213900000000194e+03
-4.252119999999999858e-03	-2.064240999999999985e+03
-4.276965399999999896e-03	-2.063176699999999983e+03
-4.276965399999999896e-03	-2.062077099999999973e+03
-4.273415799999999432e-03	-2.060963900000000194e+03
-4.269866700000000438e-03	-2.059925500000000284e+03
-4.255669200000000187e-03	-2.059104899999999816e+03
-4.266317099999999973e-03	-2.058410499999999956e+03
-4.273415799999999432e-03	-2.057570999999999913e+03
-4.273415799999999432e-03	-2.056468499999999949e+03
-4.273415799999999432e-03	-2.055244499999999789e+03
-4.262767900000000512e-03	-2.054108999999999924e+03
-4.259218799999999784e-03	-2.053101099999999860e+03
-4.255669200000000187e-03	-2.052068999999999960e+03
-4.280514600000000225e-03	-2.050935600000000250e+03
-4.269866700000000438e-03	-2.049871900000000096e+03
-4.273415799999999432e-03	-2.048983099999999922e+03
-4.269866700000000438e-03	-2.048056999999999789e+03
-4.262767900000000512e-03	-2.046949000000000069e+03
-4.273415799999999432e-03	-2.045841000000000122e+03
-4.284063800000000553e-03	-2.044888300000000072e+03
-4.255669200000000187e-03	-2.044017900000000054e+03
-4.248570400000000261e-03	-2.043117499999999836e+03
-4.262767900000000512e-03	-2.042119599999999764e+03
-4.266317099999999973e-03	-2.040997100000000046e+03
-4.266317099999999973e-03	-2.039801999999999907e+03
-4.248570400000000261e-03	-2.038632599999999911e+03
-4.255669200000000187e-03	-2.037533699999999726e+03
-4.227274100000000083e-03	-2.036468699999999899e+03
-4.241472100000000071e-03	-2.035466400000000021e+03
-4.248570400000000261e-03	-2.034565999999999804e+03
-4.259218799999999784e-03	-2.033641699999999901e+03
-4.259218799999999784e-03	-2.032626099999999951e+03
