# ZSnsr (um)	Defl (nm)
-1.566936600000000054e-02	-2.306612299999999777e+03
-1.556761700000000061e-02	-2.306301199999999881e+03
-1.554500499999999889e-02	-2.305920099999999820e+03
-1.548847799999999997e-02	-2.305057299999999941e+03
-1.551108900000000047e-02	-2.304721399999999903e+03
-1.554500499999999889e-02	-2.303873500000000149e+03
-1.555631200000000096e-02	-2.303173700000000281e+03
-1.548847799999999997e-02	-2.302536799999999857e+03
-1.551108900000000047e-02	-2.301668900000000122e+03
-1.548847799999999997e-02	-2.300955400000000282e+03
-1.547717299999999858e-02	-2.300063900000000103e+03
-1.548847799999999997e-02	-2.299248299999999745e+03
-1.546586700000000120e-02	-2.298433399999999892e+03
-1.548847799999999997e-02	-2.297602799999999661e+03
-1.560153299999999903e-02	-2.296958900000000085e+03
-1.560153299999999903e-02	-2.296028899999999794e+03
-1.551108900000000047e-02	-2.295436200000000099e+03
-1.555631200000000096e-02	-2.294935300000000097e+03
-1.554500499999999889e-02	-2.293783600000000206e+03
-1.549978299999999962e-02	-2.292806999999999789e+03
-1.548847799999999997e-02	-2.292256300000000010e+03
-1.553370099999999872e-02	-2.291178100000000086e+03
-1.559022799999999938e-02	-2.290426899999999932e+03
-1.555631200000000096e-02	-2.289791799999999967e+03
-1.553370099999999872e-02	-2.288718900000000303e+03
-1.553370099999999872e-02	-2.287805299999999988e+03
-1.549978299999999962e-02	-2.286927799999999934e+03
-1.551108900000000047e-02	-2.286347999999999956e+03
-1.548847799999999997e-02	-2.285322400000000016e+03
-1.551108900000000047e-02	-2.284486100000000079e+03
-1.556761700000000061e-02	-2.283512200000000121e+03
-1.556761700000000061e-02	-2.282434299999999894e+03
-1.553370099999999872e-02	-2.281923299999999927e+03
-1.549978299999999962e-02	-2.281088400000000092e+03
-1.548847799999999997e-02	-2.280119999999999891e+03
-1.552239400000000186e-02	-2.279113500000000386e+03
-1.551108900000000047e-02	-2.278283300000000054e+03
-1.549978299999999962e-02	-2.277246299999999792e+03
-1.549978299999999962e-02	-2.276199000000000069e+03
-1.549978299999999962e-02	-2.275500000000000000e+03
-1.554500499999999889e-02	-2.274432999999999993e+03
-1.551108900000000047e-02	-2.273512799999999970e+03
-1.545456200000000155e-02	-2.272870200000000295e+03
-1.551108900000000047e-02	-2.271701500000000124e+03
-1.551108900000000047e-02	-2.271018299999999726e+03
-1.552239400000000186e-02	-2.269969399999999951e+03
-1.551108900000000047e-02	-2.269022400000000289e+03
-1.552239400000000186e-02	-2.268065599999999904e+03
-1.547717299999999858e-02	-2.267009900000000016e+03
-1.556761700000000061e-02	-2.266169499999999971e+03
-1.552239400000000186e-02	-2.265576800000000276e+03
-1.549978299999999962e-02	-2.264741899999999987e+03
-1.552239400000000186e-02	-2.263454199999999673e+03
-1.551108900000000047e-02	-2.262473599999999806e+03
-1.546586700000000120e-02	-2.261559799999999996e+03
-1.546586700000000120e-02	-2.260502200000000357e+03
