# ZSnsr (um)	Defl (nm)
1.890847699999999909e+00	-2.309705100000000044e+01
1.891054499999999861e+00	-2.305183099999999996e+01
1.891357799999999978e+00	-2.306313499999999905e+01
1.892066200000000142e+00	-2.307443999999999917e+01
1.892828300000000130e+00	-2.302921900000000122e+01
1.893450000000000077e+00	-2.308574700000000135e+01
1.894120699999999990e+00	-2.306313499999999905e+01
1.894965400000000022e+00	-2.309705100000000044e+01
1.895823999999999954e+00	-2.306313499999999905e+01
1.896531699999999931e+00	-2.307443999999999917e+01
1.897165599999999896e+00	-2.301791300000000007e+01
1.897893000000000052e+00	-2.301791300000000007e+01
1.898728399999999983e+00	-2.304052400000000134e+01
1.899582699999999846e+00	-2.302921900000000122e+01
1.900440299999999860e+00	-2.307443999999999917e+01
1.901340100000000088e+00	-2.309705100000000044e+01
1.902226599999999879e+00	-2.305183099999999996e+01
1.902987900000000066e+00	-2.298399700000000223e+01
1.903690000000000104e+00	-2.301791300000000007e+01
1.904541900000000121e+00	-2.298399700000000223e+01
1.905550599999999983e+00	-2.305183099999999996e+01
1.906526100000000001e+00	-2.305183099999999996e+01
1.907387299999999897e+00	-2.300660799999999995e+01
1.908212700000000206e+00	-2.305183099999999996e+01
1.909069900000000208e+00	-2.305183099999999996e+01
1.909920699999999805e+00	-2.306313499999999905e+01
1.910752599999999912e+00	-2.300660799999999995e+01
1.911612099999999925e+00	-2.299530299999999983e+01
1.912460199999999944e+00	-2.299530299999999983e+01
1.913288099999999936e+00	-2.300660799999999995e+01
1.914203299999999830e+00	-2.299530299999999983e+01
1.915202799999999872e+00	-2.305183099999999996e+01
1.916125499999999926e+00	-2.301791300000000007e+01
1.916925200000000107e+00	-2.299530299999999983e+01
1.917764599999999930e+00	-2.302921900000000122e+01
1.918711899999999915e+00	-2.304052400000000134e+01
1.919601299999999844e+00	-2.304052400000000134e+01
1.920359900000000009e+00	-2.301791300000000007e+01
1.921126799999999912e+00	-2.300660799999999995e+01
1.922034500000000090e+00	-2.298399700000000223e+01
1.923097899999999916e+00	-2.296138600000000096e+01
1.924138099999999962e+00	-2.301791300000000007e+01
1.924977599999999844e+00	-2.304052400000000134e+01
1.925790700000000077e+00	-2.308574700000000135e+01
1.926777300000000137e+00	-2.302921900000000122e+01
1.927768400000000160e+00	-2.299530299999999983e+01
1.928600999999999788e+00	-2.301791300000000007e+01
1.929399599999999992e+00	-2.300660799999999995e+01
1.930286799999999969e+00	-2.300660799999999995e+01
1.931244000000000183e+00	-2.299530299999999983e+01
1.932249499999999953e+00	-2.309705100000000044e+01
1.933292000000000010e+00	-2.304052400000000134e+01
1.934307599999999905e+00	-2.300660799999999995e+01
1.935220300000000115e+00	-2.297269200000000211e+01
1.935996399999999840e+00	-2.304052400000000134e+01
1.936697800000000136e+00	-2.304052400000000134e+01
1.937483400000000078e+00	-2.306313499999999905e+01
1.938412699999999766e+00	-2.308574700000000135e+01
1.939398799999999978e+00	-2.307443999999999917e+01
