# ZSnsr (um)	Defl (nm)
-9.700083400000000106e-03	-2.130525900000000092e+03
-9.654861799999999231e-03	-2.130071600000000217e+03
-9.688777799999999385e-03	-2.129606899999999769e+03
-9.654861799999999231e-03	-2.129162600000000111e+03
-9.700083400000000106e-03	-2.128149799999999686e+03
-9.745305000000000981e-03	-2.127459499999999935e+03
-9.813137899999999428e-03	-2.126604599999999664e+03
-9.790527499999999994e-03	-2.125758299999999963e+03
-9.733999400000000260e-03	-2.125338099999999940e+03
-9.688777799999999385e-03	-2.124686000000000149e+03
-9.643556199999998510e-03	-2.123719500000000153e+03
-9.733999400000000260e-03	-2.123271300000000338e+03
-9.733999400000000260e-03	-2.122419600000000173e+03
-9.756610599999999967e-03	-2.121513699999999972e+03
-9.779221900000001008e-03	-2.120967800000000352e+03
-9.745305000000000981e-03	-2.119951000000000022e+03
-9.700083400000000106e-03	-2.119523100000000341e+03
-9.722694600000001547e-03	-2.118210700000000088e+03
-9.779221900000001008e-03	-2.117563599999999951e+03
-9.700083400000000106e-03	-2.116585599999999886e+03
-9.677472200000000399e-03	-2.115993800000000192e+03
-9.733999400000000260e-03	-2.114924399999999878e+03
-9.790527499999999994e-03	-2.114012199999999666e+03
-9.790527499999999994e-03	-2.113378100000000359e+03
-9.767916300000000288e-03	-2.112360299999999825e+03
-9.677472200000000399e-03	-2.111650500000000193e+03
-9.745305000000000981e-03	-2.110767100000000028e+03
-9.745305000000000981e-03	-2.110163499999999658e+03
-9.745305000000000981e-03	-2.109196699999999964e+03
-9.767916300000000288e-03	-2.108160300000000007e+03
-9.801832200000000841e-03	-2.107366300000000138e+03
-9.700083400000000106e-03	-2.106767399999999725e+03
-9.688777799999999385e-03	-2.105528199999999742e+03
-9.733999400000000260e-03	-2.104414099999999962e+03
-9.745305000000000981e-03	-2.103596400000000358e+03
-9.711389000000000826e-03	-2.102782400000000052e+03
-9.722694600000001547e-03	-2.102019400000000132e+03
-9.733999400000000260e-03	-2.100771299999999883e+03
-9.756610599999999967e-03	-2.100122599999999693e+03
-9.711389000000000826e-03	-2.099278200000000197e+03
-9.688777799999999385e-03	-2.098145399999999881e+03
-9.722694600000001547e-03	-2.097363199999999779e+03
-9.711389000000000826e-03	-2.096438299999999799e+03
-9.700083400000000106e-03	-2.095231399999999667e+03
-9.688777799999999385e-03	-2.094553100000000086e+03
-9.711389000000000826e-03	-2.093639499999999771e+03
-9.700083400000000106e-03	-2.092810699999999997e+03
-9.711389000000000826e-03	-2.092271400000000085e+03
-9.666167399999999951e-03	-2.091084800000000087e+03
-9.654861799999999231e-03	-2.090196200000000317e+03
-9.666167399999999951e-03	-2.089335799999999836e+03
-9.700083400000000106e-03	-2.088283500000000004e+03
-9.700083400000000106e-03	-2.087454300000000330e+03
-9.700083400000000106e-03	-2.086728700000000117e+03
-9.666167399999999951e-03	-2.085617600000000039e+03
-9.587028899999999049e-03	-2.084605100000000220e+03
-9.666167399999999951e-03	-2.083598000000000411e+03
-9.620944899999999203e-03	-2.082863399999999729e+03
-9.643556199999998510e-03	-2.081755199999999604e+03
-9.666167399999999951e-03	-2.081018900000000031e+03
-9.620944899999999203e-03	-2.080232199999999921e+03
-9.632250599999999524e-03	-2.078853399999999965e+03
-9.654861799999999231e-03	-2.078028499999999894e+03
-9.643556199999998510e-03	-2.077104899999999816e+03
-9.598334599999999370e-03	-2.076110100000000330e+03
-9.620944899999999203e-03	-2.074983999999999924e+03
-9.632250599999999524e-03	-2.074130400000000009e+03
-9.643556199999998510e-03	-2.073302499999999782e+03
-9.632250599999999524e-03	-2.072208200000000033e+03
-9.620944899999999203e-03	-2.071184599999999591e+03
-9.598334599999999370e-03	-2.070494900000000143e+03
-9.609639300000000217e-03	-2.069477699999999913e+03
-9.587028899999999049e-03	-2.068632299999999759e+03
-9.632250599999999524e-03	-2.067374500000000353e+03
-9.688777799999999385e-03	-2.066199799999999868e+03
-9.643556199999998510e-03	-2.065443600000000060e+03
-9.632250599999999524e-03	-2.064517499999999927e+03
-9.598334599999999370e-03	-2.063929500000000189e+03
-9.609639300000000217e-03	-2.062605300000000170e+03
-9.598334599999999370e-03	-2.061700600000000122e+03
-9.620944899999999203e-03	-2.060771099999999933e+03
-9.609639300000000217e-03	-2.059822699999999713e+03
-9.620944899999999203e-03	-2.059114199999999983e+03
-9.620944899999999203e-03	-2.058086499999999887e+03
-9.598334599999999370e-03	-2.057006000000000313e+03
-9.643556199999998510e-03	-2.055931000000000040e+03
-9.654861799999999231e-03	-2.055248399999999947e+03
-9.654861799999999231e-03	-2.054007399999999961e+03
-9.643556199999998510e-03	-2.053172000000000025e+03
-9.632250599999999524e-03	-2.052099699999999757e+03
-9.587028899999999049e-03	-2.051243699999999990e+03
-9.598334599999999370e-03	-2.050367600000000039e+03
-9.564417699999999342e-03	-2.049330100000000130e+03
-9.609639300000000217e-03	-2.048448300000000017e+03
-9.666167399999999951e-03	-2.047064300000000003e+03
-9.632250599999999524e-03	-2.046377400000000080e+03
-9.666167399999999951e-03	-2.045115900000000238e+03
-9.620944899999999203e-03	-2.044095299999999952e+03
