# ZSnsr (um)	Defl (nm)
-4.823565100000000612e-03	-2.249199300000000221e+03
-4.791620899999999780e-03	-2.248935300000000097e+03
-4.798719599999999239e-03	-2.248532600000000002e+03
-4.784522099999999854e-03	-2.247966699999999946e+03
-4.780972999999999994e-03	-2.247414400000000114e+03
-4.784522099999999854e-03	-2.246751099999999951e+03
-4.777423299999999928e-03	-2.245888699999999972e+03
-4.798719599999999239e-03	-2.245025599999999940e+03
-4.798719599999999239e-03	-2.244314400000000205e+03
-4.809367600000000360e-03	-2.243626800000000003e+03
-4.788071700000000319e-03	-2.242830799999999726e+03
-4.777423299999999928e-03	-2.241957199999999830e+03
-4.777423299999999928e-03	-2.241055699999999888e+03
-4.795169999999999641e-03	-2.240184999999999945e+03
-4.816466299999999819e-03	-2.239433799999999792e+03
-4.816466299999999819e-03	-2.238770800000000236e+03
-4.798719599999999239e-03	-2.237999800000000050e+03
-4.780972999999999994e-03	-2.237054799999999886e+03
-4.780972999999999994e-03	-2.236138900000000376e+03
-4.788071700000000319e-03	-2.235385600000000068e+03
-4.798719599999999239e-03	-2.234748099999999795e+03
-4.816466299999999819e-03	-2.234150299999999788e+03
-4.812916699999999354e-03	-2.233466599999999744e+03
-4.802268800000000434e-03	-2.232611499999999978e+03
-4.788071700000000319e-03	-2.231641900000000078e+03
-4.802268800000000434e-03	-2.230706499999999778e+03
-4.802268800000000434e-03	-2.229932500000000346e+03
-4.795169999999999641e-03	-2.229227900000000318e+03
-4.784522099999999854e-03	-2.228364999999999782e+03
-4.798719599999999239e-03	-2.227335199999999986e+03
-4.784522099999999854e-03	-2.226328399999999874e+03
-4.780972999999999994e-03	-2.225408500000000004e+03
-4.788071700000000319e-03	-2.224468699999999899e+03
-4.788071700000000319e-03	-2.223507899999999609e+03
-4.770324599999999603e-03	-2.222672000000000025e+03
-4.770324599999999603e-03	-2.221973099999999704e+03
-4.777423299999999928e-03	-2.221257299999999759e+03
-4.780972999999999994e-03	-2.220436299999999846e+03
-4.766775400000000142e-03	-2.219502899999999954e+03
-4.777423299999999928e-03	-2.218471099999999751e+03
-4.773874200000000068e-03	-2.217443800000000010e+03
-4.766775400000000142e-03	-2.216521999999999935e+03
-4.770324599999999603e-03	-2.215637099999999919e+03
-4.788071700000000319e-03	-2.214682800000000043e+03
-4.802268800000000434e-03	-2.213693099999999959e+03
-4.791620899999999780e-03	-2.212756300000000010e+03
-4.773874200000000068e-03	-2.211886099999999715e+03
-4.784522099999999854e-03	-2.211000700000000052e+03
-4.798719599999999239e-03	-2.210044199999999819e+03
-4.784522099999999854e-03	-2.209075800000000072e+03
-4.788071700000000319e-03	-2.208167600000000220e+03
-4.780972999999999994e-03	-2.207351599999999962e+03
-4.784522099999999854e-03	-2.206583300000000236e+03
-4.795169999999999641e-03	-2.205699700000000121e+03
-4.809367600000000360e-03	-2.204610599999999977e+03
-4.798719599999999239e-03	-2.203434899999999743e+03
-4.788071700000000319e-03	-2.202343000000000302e+03
-4.784522099999999854e-03	-2.201382399999999961e+03
-4.788071700000000319e-03	-2.200461899999999787e+03
-4.780972999999999994e-03	-2.199499500000000353e+03
-4.784522099999999854e-03	-2.198537000000000262e+03
-4.788071700000000319e-03	-2.197687999999999647e+03
-4.777423299999999928e-03	-2.197000599999999849e+03
-4.777423299999999928e-03	-2.196287800000000061e+03
-4.788071700000000319e-03	-2.195275799999999890e+03
-4.780972999999999994e-03	-2.194040500000000065e+03
-4.798719599999999239e-03	-2.192911099999999806e+03
-4.795169999999999641e-03	-2.191984500000000025e+03
-4.798719599999999239e-03	-2.191118500000000040e+03
-4.791620899999999780e-03	-2.190213799999999992e+03
-4.795169999999999641e-03	-2.189228099999999813e+03
-4.788071700000000319e-03	-2.188163800000000265e+03
-4.795169999999999641e-03	-2.187148499999999785e+03
-4.791620899999999780e-03	-2.186242499999999836e+03
-4.802268800000000434e-03	-2.185338400000000092e+03
-4.795169999999999641e-03	-2.184419100000000071e+03
-4.777423299999999928e-03	-2.183496499999999742e+03
-4.780972999999999994e-03	-2.182521900000000187e+03
-4.802268800000000434e-03	-2.181590200000000095e+03
-4.795169999999999641e-03	-2.180747499999999945e+03
-4.784522099999999854e-03	-2.179811199999999644e+03
-4.784522099999999854e-03	-2.178707999999999629e+03
-4.791620899999999780e-03	-2.177610400000000027e+03
-4.773874200000000068e-03	-2.176652100000000246e+03
-4.770324599999999603e-03	-2.175729600000000119e+03
-4.780972999999999994e-03	-2.174712100000000191e+03
-4.780972999999999994e-03	-2.173634799999999814e+03
-4.784522099999999854e-03	-2.172572100000000319e+03
-4.802268800000000434e-03	-2.171586200000000190e+03
-4.802268800000000434e-03	-2.170711499999999887e+03
-4.802268800000000434e-03	-2.169897699999999986e+03
-4.809367600000000360e-03	-2.169029600000000300e+03
-4.784522099999999854e-03	-2.168012999999999920e+03
-4.784522099999999854e-03	-2.166962099999999737e+03
-4.777423299999999928e-03	-2.166047099999999773e+03
-4.795169999999999641e-03	-2.165137400000000071e+03
-4.795169999999999641e-03	-2.164060099999999693e+03
-4.791620899999999780e-03	-2.162965099999999893e+03
-4.802268800000000434e-03	-2.162020099999999729e+03
-4.805818400000000032e-03	-2.161101999999999862e+03
-4.816466299999999819e-03	-2.160039000000000215e+03
-4.809367600000000360e-03	-2.158867999999999938e+03
-4.798719599999999239e-03	-2.157762099999999919e+03
-4.802268800000000434e-03	-2.156865299999999934e+03
