# ZSnsr (um)	Defl (nm)
-2.017011400000000343e+00	-3.549348700000000151e-03
-2.016243299999999739e+00	0.000000000000000000e+00
-2.016232000000000024e+00	1.064804700000000076e-02
-2.015501200000000104e+00	3.549348700000000151e-03
-2.014821799999999996e+00	1.419739499999999981e-02
-2.014153099999999696e+00	1.064804700000000076e-02
-2.013441199999999931e+00	7.098697499999999903e-03
-2.012202900000000128e+00	0.000000000000000000e+00
-2.011631100000000227e+00	3.549348700000000151e-03
-2.010794999999999888e+00	0.000000000000000000e+00
-2.010153999999999996e+00	1.419739499999999981e-02
-2.009387600000000162e+00	7.098697499999999903e-03
-2.008763000000000076e+00	1.774674299999999885e-02
-2.007929899999999712e+00	7.098697499999999903e-03
-2.006908999999999832e+00	-7.098697499999999903e-03
-2.006208700000000178e+00	0.000000000000000000e+00
-2.005459899999999962e+00	7.098697499999999903e-03
-2.004758199999999935e+00	1.419739499999999981e-02
-2.003623200000000271e+00	3.549348700000000151e-03
-2.002888299999999955e+00	3.549348700000000151e-03
-2.002236900000000208e+00	1.064804700000000076e-02
-2.001108700000000074e+00	1.774674299999999885e-02
-2.000399700000000003e+00	2.839478999999999961e-02
-1.999637800000000132e+00	1.774674299999999885e-02
-1.998632800000000209e+00	1.419739499999999981e-02
-1.998084099999999808e+00	7.098697499999999903e-03
-1.997286699999999859e+00	1.419739499999999981e-02
-1.996228099999999950e+00	0.000000000000000000e+00
-1.995212399999999997e+00	0.000000000000000000e+00
-1.994139200000000001e+00	1.064804700000000076e-02
-1.993348000000000120e+00	1.064804700000000076e-02
-1.992558499999999899e+00	1.064804700000000076e-02
-1.991577399999999942e+00	1.774674299999999885e-02
-1.990881400000000134e+00	1.064804700000000076e-02
-1.989900700000000189e+00	1.774674299999999885e-02
-1.988981500000000180e+00	1.064804700000000076e-02
-1.988232500000000069e+00	1.419739499999999981e-02
-1.987021499999999774e+00	1.419739499999999981e-02
-1.986066300000000062e+00	1.774674299999999885e-02
-1.985547200000000068e+00	2.129609299999999858e-02
-1.984189799999999781e+00	1.419739499999999981e-02
-1.983648000000000078e+00	3.194413799999999692e-02
-1.982779199999999742e+00	2.484544199999999883e-02
-1.981648400000000088e+00	2.839478999999999961e-02
-1.980871300000000002e+00	2.839478999999999961e-02
-1.980102799999999830e+00	1.774674299999999885e-02
-1.978846999999999801e+00	3.904283799999999638e-02
-1.977848599999999957e+00	2.129609299999999858e-02
-1.976997999999999811e+00	2.839478999999999961e-02
-1.976005000000000233e+00	1.774674299999999885e-02
-1.975197599999999998e+00	3.549348700000000412e-02
-1.974114200000000041e+00	3.194413799999999692e-02
-1.973245599999999822e+00	1.064804700000000076e-02
-1.972289500000000251e+00	2.129609299999999858e-02
-1.971281800000000084e+00	2.129609299999999858e-02
-1.970483700000000171e+00	1.774674299999999885e-02
-1.969748199999999949e+00	2.839478999999999961e-02
-1.968601300000000220e+00	2.839478999999999961e-02
-1.967922799999999972e+00	3.549348700000000412e-02
-1.966427099999999983e+00	3.549348700000000412e-02
-1.965645399999999876e+00	5.324023199999999845e-02
-1.964955100000000066e+00	5.324023199999999845e-02
-1.963961000000000068e+00	6.033892800000000001e-02
-1.962932900000000203e+00	4.614153500000000435e-02
-1.962244600000000005e+00	3.549348700000000412e-02
-1.961108599999999980e+00	3.904283799999999638e-02
-1.959830599999999867e+00	5.324023199999999845e-02
-1.958909299999999742e+00	4.614153500000000435e-02
-1.958283700000000183e+00	5.678957999999999923e-02
-1.957485000000000142e+00	3.549348700000000412e-02
-1.956318300000000177e+00	3.549348700000000412e-02
-1.955618500000000148e+00	4.969088299999999819e-02
-1.954702399999999951e+00	4.259218700000000357e-02
-1.953069599999999850e+00	3.549348700000000412e-02
-1.951998200000000017e+00	5.678957999999999923e-02
-1.951400000000000023e+00	4.614153500000000435e-02
-1.950196300000000216e+00	2.839478999999999961e-02
-1.949353899999999973e+00	3.194413799999999692e-02
-1.948375499999999816e+00	5.678957999999999923e-02
-1.947332500000000133e+00	5.678957999999999923e-02
-1.946186299999999925e+00	3.904283799999999638e-02
-1.945409200000000061e+00	3.549348700000000412e-02
-1.944878000000000107e+00	3.549348700000000412e-02
-1.943348700000000040e+00	5.324023199999999845e-02
-1.942250500000000102e+00	4.259218700000000357e-02
-1.941819199999999856e+00	3.904283799999999638e-02
-1.940600199999999997e+00	4.259218700000000357e-02
-1.939639099999999949e+00	4.259218700000000357e-02
-1.938849200000000161e+00	4.259218700000000357e-02
-1.937807400000000069e+00	5.324023199999999845e-02
-1.937007900000000227e+00	6.033892800000000001e-02
-1.935993399999999864e+00	5.678957999999999923e-02
-1.935210799999999898e+00	6.033892800000000001e-02
-1.934363800000000078e+00	5.678957999999999923e-02
-1.933239199999999824e+00	7.098697299999999488e-02
-1.932068700000000083e+00	5.678957999999999923e-02
-1.931024600000000202e+00	5.324023199999999845e-02
-1.930169400000000035e+00	3.194413799999999692e-02
-1.929299299999999828e+00	5.678957999999999923e-02
-1.928210399999999991e+00	4.969088299999999819e-02
-1.927058500000000008e+00	6.033892800000000001e-02
-1.926067900000000055e+00	6.033892800000000001e-02
-1.925019700000000000e+00	5.324023199999999845e-02
-1.924060399999999893e+00	5.324023199999999845e-02
-1.923322299999999929e+00	4.259218700000000357e-02
-1.922168600000000005e+00	5.324023199999999845e-02
-1.921145200000000219e+00	2.839478999999999961e-02
-1.920030200000000020e+00	4.259218700000000357e-02
-1.919219800000000031e+00	5.324023199999999845e-02
-1.918617500000000087e+00	4.259218700000000357e-02
-1.917633400000000155e+00	4.614153500000000435e-02
-1.916420600000000141e+00	4.259218700000000357e-02
-1.915780999999999956e+00	3.904283799999999638e-02
-1.914373600000000231e+00	4.969088299999999819e-02
-1.913386100000000090e+00	5.678957999999999923e-02
-1.912487700000000235e+00	5.678957999999999923e-02
-1.911282399999999937e+00	6.743762500000000104e-02
-1.910294699999999901e+00	6.743762500000000104e-02
-1.909282700000000110e+00	5.324023199999999845e-02
-1.908210199999999857e+00	6.033892800000000001e-02
-1.907198200000000066e+00	3.904283799999999638e-02
-1.906155599999999950e+00	4.969088299999999819e-02
-1.905097599999999947e+00	6.033892800000000001e-02
-1.904487000000000041e+00	6.033892800000000001e-02
-1.903776499999999983e+00	5.324023199999999845e-02
-1.902532200000000007e+00	4.259218700000000357e-02
-1.901125900000000035e+00	5.324023199999999845e-02
-1.900232900000000003e+00	4.614153500000000435e-02
-1.899227400000000010e+00	4.259218700000000357e-02
-1.898257300000000036e+00	6.388827700000000720e-02
-1.897435800000000006e+00	5.678957999999999923e-02
-1.896434399999999965e+00	5.678957999999999923e-02
-1.895327600000000112e+00	6.033892800000000001e-02
-1.893888299999999969e+00	7.453632200000000207e-02
-1.893507700000000016e+00	6.388827700000000720e-02
-1.892654999999999976e+00	3.904283799999999638e-02
-1.891723099999999880e+00	3.194413799999999692e-02
-1.890458899999999831e+00	4.614153500000000435e-02
-1.889232500000000092e+00	6.033892800000000001e-02
-1.888042400000000010e+00	6.388827700000000720e-02
-1.887240500000000099e+00	5.678957999999999923e-02
-1.886597499999999927e+00	4.969088299999999819e-02
-1.885407599999999961e+00	5.678957999999999923e-02
-1.884429799999999933e+00	6.388827700000000720e-02
-1.883599899999999883e+00	4.969088299999999819e-02
-1.882713300000000034e+00	4.614153500000000435e-02
-1.881494000000000000e+00	4.969088299999999819e-02
-1.880415500000000018e+00	6.388827700000000720e-02
-1.879299199999999948e+00	4.969088299999999819e-02
-1.878363699999999969e+00	4.614153500000000435e-02
-1.877060800000000196e+00	4.969088299999999819e-02
-1.876322400000000057e+00	2.839478999999999961e-02
-1.875171299999999874e+00	5.324023199999999845e-02
-1.874473599999999962e+00	4.969088299999999819e-02
-1.873397199999999874e+00	7.098697299999999488e-02
-1.872252000000000027e+00	5.324023199999999845e-02
-1.871645600000000131e+00	6.033892800000000001e-02
-1.870473700000000017e+00	4.614153500000000435e-02
-1.869357299999999888e+00	5.678957999999999923e-02
-1.868327099999999907e+00	5.324023199999999845e-02
-1.867363600000000012e+00	3.549348700000000412e-02
-1.866252799999999823e+00	4.614153500000000435e-02
-1.865243100000000043e+00	4.259218700000000357e-02
-1.864156499999999994e+00	3.194413799999999692e-02
-1.863066200000000006e+00	4.614153500000000435e-02
-1.862374599999999880e+00	4.259218700000000357e-02
-1.861275600000000141e+00	3.194413799999999692e-02
-1.860353099999999982e+00	4.259218700000000357e-02
-1.859338699999999900e+00	5.678957999999999923e-02
-1.858182299999999953e+00	6.033892800000000001e-02
-1.857345000000000024e+00	6.033892800000000001e-02
-1.856161900000000031e+00	6.033892800000000001e-02
-1.855185599999999990e+00	5.324023199999999845e-02
-1.853996300000000153e+00	5.678957999999999923e-02
-1.853121499999999866e+00	6.033892800000000001e-02
-1.851988799999999991e+00	3.904283799999999638e-02
-1.851089199999999879e+00	4.259218700000000357e-02
-1.850056200000000040e+00	4.969088299999999819e-02
-1.849212800000000101e+00	4.614153500000000435e-02
-1.848196100000000008e+00	4.259218700000000357e-02
-1.847376099999999965e+00	4.614153500000000435e-02
-1.846130399999999838e+00	2.839478999999999961e-02
-1.845042099999999907e+00	2.839478999999999961e-02
-1.843963800000000042e+00	3.194413799999999692e-02
-1.843021199999999915e+00	3.904283799999999638e-02
-1.842244400000000004e+00	4.969088299999999819e-02
-1.840873800000000005e+00	4.614153500000000435e-02
-1.839921799999999941e+00	4.614153500000000435e-02
-1.838967600000000147e+00	3.194413799999999692e-02
-1.837733899999999920e+00	4.614153500000000435e-02
-1.836837100000000111e+00	4.969088299999999819e-02
-1.835701599999999933e+00	4.259218700000000357e-02
-1.834408500000000108e+00	3.194413799999999692e-02
-1.833992400000000078e+00	3.194413799999999692e-02
-1.832703699999999936e+00	4.614153500000000435e-02
-1.831927800000000106e+00	5.678957999999999923e-02
-1.830552799999999980e+00	5.678957999999999923e-02
-1.829661800000000005e+00	5.324023199999999845e-02
-1.828585499999999975e+00	2.839478999999999961e-02
-1.827836600000000145e+00	4.969088299999999819e-02
-1.826746499999999829e+00	4.614153500000000435e-02
-1.825988799999999967e+00	4.614153500000000435e-02
-1.824822900000000025e+00	4.614153500000000435e-02
-1.823858500000000049e+00	2.484544199999999883e-02
-1.822906400000000149e+00	3.904283799999999638e-02
-1.821876700000000016e+00	5.324023199999999845e-02
-1.820865000000000178e+00	5.324023199999999845e-02
-1.819959799999999905e+00	4.969088299999999819e-02
-1.818450100000000180e+00	4.969088299999999819e-02
-1.817942500000000017e+00	6.743762500000000104e-02
-1.816925300000000076e+00	7.098697299999999488e-02
-1.815778400000000126e+00	6.743762500000000104e-02
-1.814531500000000186e+00	5.678957999999999923e-02
-1.813591399999999965e+00	4.969088299999999819e-02
-1.812545900000000154e+00	4.969088299999999819e-02
-1.811147399999999852e+00	4.969088299999999819e-02
-1.810299899999999962e+00	4.969088299999999819e-02
-1.809405500000000000e+00	4.614153500000000435e-02
-1.808143600000000184e+00	4.259218700000000357e-02
-1.807246700000000095e+00	5.678957999999999923e-02
-1.806180600000000025e+00	4.259218700000000357e-02
-1.805343199999999815e+00	6.388827700000000720e-02
-1.804077600000000059e+00	6.033892800000000001e-02
-1.802985300000000013e+00	6.388827700000000720e-02
-1.802200400000000036e+00	6.743762500000000104e-02
-1.801114600000000010e+00	6.388827700000000720e-02
-1.799848899999999974e+00	5.678957999999999923e-02
-1.799033400000000116e+00	7.453632200000000207e-02
-1.797883299999999851e+00	6.388827700000000720e-02
-1.796915899999999899e+00	6.388827700000000720e-02
-1.796137300000000048e+00	6.033892800000000001e-02
-1.794826600000000161e+00	5.678957999999999923e-02
-1.793578299999999848e+00	4.614153500000000435e-02
-1.792773100000000008e+00	4.259218700000000357e-02
-1.791724099999999931e+00	3.904283799999999638e-02
-1.790642700000000032e+00	3.194413799999999692e-02
-1.789772599999999825e+00	5.678957999999999923e-02
-1.788878799999999991e+00	6.033892800000000001e-02
-1.787637399999999932e+00	5.678957999999999923e-02
-1.786404700000000068e+00	6.388827700000000720e-02
-1.785820899999999822e+00	6.388827700000000720e-02
-1.784632699999999961e+00	6.033892800000000001e-02
-1.783573499999999923e+00	7.098697299999999488e-02
-1.782587600000000050e+00	5.678957999999999923e-02
-1.781370700000000085e+00	6.033892800000000001e-02
-1.780322799999999983e+00	4.969088299999999819e-02
-1.779352900000000126e+00	3.549348700000000412e-02
-1.778399799999999864e+00	5.324023199999999845e-02
-1.777268599999999976e+00	4.259218700000000357e-02
-1.776381999999999906e+00	4.259218700000000357e-02
-1.775213500000000000e+00	3.904283799999999638e-02
-1.773905099999999901e+00	5.324023199999999845e-02
-1.772978199999999838e+00	4.969088299999999819e-02
-1.772383100000000100e+00	6.033892800000000001e-02
-1.771386200000000022e+00	5.324023199999999845e-02
-1.770096000000000114e+00	5.324023199999999845e-02
-1.769219799999999898e+00	4.614153500000000435e-02
-1.767908499999999883e+00	4.969088299999999819e-02
-1.767109400000000052e+00	6.388827700000000720e-02
-1.765908999999999951e+00	5.324023199999999845e-02
-1.765030799999999900e+00	6.388827700000000720e-02
-1.763870000000000049e+00	7.453632200000000207e-02
-1.762954400000000144e+00	6.388827700000000720e-02
-1.761935100000000087e+00	7.808567700000000611e-02
-1.760800600000000049e+00	6.388827700000000720e-02
-1.759544299999999950e+00	6.033892800000000001e-02
-1.758620699999999815e+00	7.098697299999999488e-02
-1.757840599999999975e+00	6.033892800000000001e-02
-1.756561800000000062e+00	7.098697299999999488e-02
-1.755521200000000004e+00	6.033892800000000001e-02
-1.754333699999999885e+00	5.324023199999999845e-02
-1.753396400000000188e+00	4.614153500000000435e-02
-1.752539700000000034e+00	5.678957999999999923e-02
-1.751241800000000071e+00	5.678957999999999923e-02
-1.750427299999999908e+00	4.969088299999999819e-02
