# ZSnsr (um)	Defl (nm)
-9.776100600000000584e-01	-2.317618999999999829e+01
-9.772148799999998969e-01	-2.307443999999999917e+01
-9.767491099999999760e-01	-2.307443999999999917e+01
-9.759847899999999354e-01	-2.306313499999999905e+01
-9.752089899999999423e-01	-2.305183099999999996e+01
-9.745808700000000435e-01	-2.307443999999999917e+01
-9.739584399999998698e-01	-2.311966299999999919e+01
-9.732333400000000578e-01	-2.307443999999999917e+01
-9.724947199999999237e-01	-2.317618999999999829e+01
-9.718089600000000550e-01	-2.315357900000000058e+01
-9.710407800000000478e-01	-2.310835799999999907e+01
-9.701451499999999006e-01	-2.310835799999999907e+01
-9.692955699999999952e-01	-2.309705100000000044e+01
-9.685024900000001047e-01	-2.309705100000000044e+01
-9.676301700000000672e-01	-2.311966299999999919e+01
-9.667751300000000381e-01	-2.309705100000000044e+01
-9.660693599999999881e-01	-2.311966299999999919e+01
-9.653535900000000947e-01	-2.309705100000000044e+01
-9.644565999999999972e-01	-2.308574700000000135e+01
-9.634801499999999796e-01	-2.308574700000000135e+01
-9.625821300000000358e-01	-2.313096699999999828e+01
-9.617728000000000943e-01	-2.317618999999999829e+01
-9.610264399999999263e-01	-2.309705100000000044e+01
-9.603269300000000230e-01	-2.307443999999999917e+01
-9.595976299999999792e-01	-2.306313499999999905e+01
-9.587475900000000939e-01	-2.309705100000000044e+01
-9.577606800000000309e-01	-2.315357900000000058e+01
-9.566949800000000836e-01	-2.310835799999999907e+01
-9.556173399999999818e-01	-2.308574700000000135e+01
-9.546392899999999182e-01	-2.308574700000000135e+01
-9.539285199999999465e-01	-2.306313499999999905e+01
-9.534221600000000185e-01	-2.310835799999999907e+01
-9.527718099999999968e-01	-2.308574700000000135e+01
-9.518240099999999426e-01	-2.310835799999999907e+01
-9.507472200000000040e-01	-2.308574700000000135e+01
-9.496939699999999984e-01	-2.311966299999999919e+01
-9.487040999999999391e-01	-2.310835799999999907e+01
-9.477422500000000083e-01	-2.315357900000000058e+01
-9.467592000000000230e-01	-2.314227400000000046e+01
-9.458120199999999755e-01	-2.311966299999999919e+01
-9.449592500000000284e-01	-2.314227400000000046e+01
-9.441422999999999899e-01	-2.318749499999999841e+01
-9.432779399999999814e-01	-2.322141199999999728e+01
-9.423297299999999765e-01	-2.311966299999999919e+01
-9.413445200000000179e-01	-2.313096699999999828e+01
-9.404305399999999260e-01	-2.313096699999999828e+01
-9.396031799999999823e-01	-2.315357900000000058e+01
-9.387488800000000078e-01	-2.311966299999999919e+01
-9.377964700000001042e-01	-2.315357900000000058e+01
-9.368316700000000052e-01	-2.322141199999999728e+01
