# ZSnsr (um)	Defl (nm)
-1.559022799999999938e-02	-2.290348199999999906e+03
-1.559022799999999938e-02	-2.290099500000000262e+03
-1.549978299999999962e-02	-2.289451000000000022e+03
-1.554500499999999889e-02	-2.288956900000000132e+03
-1.557892100000000078e-02	-2.288399599999999737e+03
-1.560153299999999903e-02	-2.287707499999999982e+03
-1.559022799999999938e-02	-2.286624500000000353e+03
-1.560153299999999903e-02	-2.285820099999999911e+03
-1.561283899999999988e-02	-2.285307800000000043e+03
-1.562414400000000127e-02	-2.284686599999999999e+03
-1.556761700000000061e-02	-2.283852599999999711e+03
-1.554500499999999889e-02	-2.282879699999999957e+03
-1.551108900000000047e-02	-2.282182999999999993e+03
-1.551108900000000047e-02	-2.281266000000000076e+03
-1.553370099999999872e-02	-2.280728500000000167e+03
-1.554500499999999889e-02	-2.279645500000000084e+03
-1.557892100000000078e-02	-2.278638200000000325e+03
-1.560153299999999903e-02	-2.278172100000000228e+03
-1.553370099999999872e-02	-2.277062999999999647e+03
-1.555631200000000096e-02	-2.276453900000000431e+03
-1.559022799999999938e-02	-2.275468699999999899e+03
-1.561283899999999988e-02	-2.274804500000000189e+03
-1.557892100000000078e-02	-2.274128999999999905e+03
-1.563544799999999971e-02	-2.273103300000000218e+03
-1.562414400000000127e-02	-2.272535800000000108e+03
-1.563544799999999971e-02	-2.271383700000000317e+03
-1.560153299999999903e-02	-2.270754099999999653e+03
-1.559022799999999938e-02	-2.269684000000000196e+03
-1.555631200000000096e-02	-2.268853000000000065e+03
-1.557892100000000078e-02	-2.268037399999999707e+03
-1.561283899999999988e-02	-2.266817500000000109e+03
-1.553370099999999872e-02	-2.265899199999999837e+03
-1.552239400000000186e-02	-2.265098100000000159e+03
-1.559022799999999938e-02	-2.264258000000000266e+03
-1.559022799999999938e-02	-2.263254800000000159e+03
-1.561283899999999988e-02	-2.262510900000000220e+03
-1.554500499999999889e-02	-2.261847400000000107e+03
