# ZSnsr (um)	Defl (nm)
-2.280088000000000115e+00	-3.989467899999999734e+00
-2.279711700000000008e+00	-3.978819899999999965e+00
-2.279363800000000051e+00	-3.996566599999999969e+00
-2.278512499999999719e+00	-3.971721200000000174e+00
-2.278255600000000047e+00	-3.971721200000000174e+00
-2.277280800000000216e+00	-3.985918700000000037e+00
-2.276360899999999798e+00	-3.989467899999999734e+00
-2.275562600000000213e+00	-4.007214599999999294e+00
-2.275127399999999689e+00	-4.003665400000000041e+00
-2.274320900000000201e+00	-3.996566599999999969e+00
-2.273567799999999917e+00	-3.982369100000000106e+00
-2.272593500000000155e+00	-3.985918700000000037e+00
-2.271683599999999803e+00	-3.989467899999999734e+00
-2.271152400000000071e+00	-3.975270300000000034e+00
-2.270373199999999869e+00	-3.975270300000000034e+00
-2.269405299999999848e+00	-4.000115799999999666e+00
-2.269009699999999796e+00	-3.985918700000000037e+00
-2.268128099999999758e+00	-3.993017500000000553e+00
-2.266943500000000000e+00	-3.982369100000000106e+00
-2.266119699999999959e+00	-3.968171999999999588e+00
-2.265384000000000064e+00	-3.982369100000000106e+00
-2.264755300000000027e+00	-3.985918700000000037e+00
-2.263635199999999958e+00	-3.978819899999999965e+00
-2.262825300000000261e+00	-3.971721200000000174e+00
-2.262098200000000059e+00	-3.975270300000000034e+00
-2.261068400000000089e+00	-3.982369100000000106e+00
-2.260337199999999935e+00	-3.985918700000000037e+00
-2.259200499999999945e+00	-3.985918700000000037e+00
-2.258553000000000033e+00	-3.982369100000000106e+00
-2.257390000000000008e+00	-3.985918700000000037e+00
-2.256552999999999809e+00	-3.975270300000000034e+00
-2.255767599999999984e+00	-3.971721200000000174e+00
-2.255094399999999943e+00	-3.982369100000000106e+00
-2.254007300000000047e+00	-3.978819899999999965e+00
-2.253158299999999947e+00	-3.964622399999999658e+00
-2.252232200000000351e+00	-3.982369100000000106e+00
-2.251242200000000082e+00	-3.996566599999999969e+00
-2.250334800000000079e+00	-3.989467899999999734e+00
-2.249445300000000092e+00	-3.989467899999999734e+00
-2.248713099999999798e+00	-3.971721200000000174e+00
-2.247720699999999905e+00	-3.982369100000000106e+00
-2.246853499999999837e+00	-3.993017500000000553e+00
-2.245976199999999867e+00	-3.996566599999999969e+00
-2.245056300000000338e+00	-3.971721200000000174e+00
-2.244001299999999866e+00	-3.996566599999999969e+00
-2.242963800000000063e+00	-4.000115799999999666e+00
-2.242222100000000218e+00	-3.989467899999999734e+00
-2.241235700000000275e+00	-3.982369100000000106e+00
-2.240229200000000365e+00	-3.982369100000000106e+00
-2.239271000000000011e+00	-3.964622399999999658e+00
-2.238475000000000215e+00	-3.964622399999999658e+00
-2.237517500000000048e+00	-3.982369100000000106e+00
-2.236464300000000183e+00	-3.971721200000000174e+00
-2.235640300000000025e+00	-3.946875699999999654e+00
-2.235070299999999843e+00	-3.975270300000000034e+00
-2.233984600000000320e+00	-3.993017500000000553e+00
-2.233419800000000066e+00	-3.985918700000000037e+00
-2.232290899999999745e+00	-3.978819899999999965e+00
-2.231030500000000139e+00	-3.968171999999999588e+00
-2.230107600000000190e+00	-3.968171999999999588e+00
-2.228805899999999784e+00	-3.985918700000000037e+00
-2.228393700000000255e+00	-3.978819899999999965e+00
-2.227357500000000101e+00	-3.953974500000000170e+00
-2.226335699999999918e+00	-3.964622399999999658e+00
-2.225227299999999797e+00	-3.978819899999999965e+00
-2.224453299999999967e+00	-3.978819899999999965e+00
-2.223912599999999795e+00	-3.982369100000000106e+00
-2.222533799999999893e+00	-3.996566599999999969e+00
-2.221622699999999728e+00	-3.985918700000000037e+00
-2.220683699999999927e+00	-3.989467899999999734e+00
-2.219677799999999923e+00	-3.978819899999999965e+00
-2.219106599999999929e+00	-3.975270300000000034e+00
-2.217935400000000001e+00	-3.975270300000000034e+00
-2.217137500000000205e+00	-3.957523600000000030e+00
-2.215974999999999806e+00	-3.953974500000000170e+00
-2.215317399999999992e+00	-3.957523600000000030e+00
-2.214003900000000247e+00	-3.946875699999999654e+00
-2.212908800000000120e+00	-3.975270300000000034e+00
-2.212288599999999938e+00	-3.993017500000000553e+00
-2.211333800000000238e+00	-3.985918700000000037e+00
-2.210390199999999972e+00	-3.982369100000000106e+00
-2.209265599999999719e+00	-3.975270300000000034e+00
-2.208297500000000024e+00	-3.993017500000000553e+00
-2.207054400000000083e+00	-3.993017500000000553e+00
-2.206378200000000067e+00	-4.000115799999999666e+00
-2.205301399999999745e+00	-3.982369100000000106e+00
-2.204477800000000265e+00	-3.971721200000000174e+00
-2.203473100000000073e+00	-3.989467899999999734e+00
-2.202093800000000101e+00	-3.996566599999999969e+00
-2.201538999999999913e+00	-3.993017500000000553e+00
-2.200421500000000030e+00	-3.978819899999999965e+00
-2.199479500000000254e+00	-3.978819899999999965e+00
-2.198559099999999766e+00	-3.975270300000000034e+00
-2.197443100000000094e+00	-3.968171999999999588e+00
-2.196586599999999834e+00	-3.946875699999999654e+00
-2.195392000000000010e+00	-3.964622399999999658e+00
-2.194644400000000051e+00	-3.964622399999999658e+00
-2.193901499999999949e+00	-3.964622399999999658e+00
-2.192475399999999741e+00	-3.957523600000000030e+00
-2.191803300000000121e+00	-3.957523600000000030e+00
-2.190908799999999879e+00	-3.982369100000000106e+00
-2.189568899999999818e+00	-3.982369100000000106e+00
-2.188789899999999733e+00	-3.964622399999999658e+00
-2.187861599999999740e+00	-3.982369100000000106e+00
-2.187005500000000158e+00	-3.968171999999999588e+00
-2.185797700000000177e+00	-3.978819899999999965e+00
-2.184674300000000180e+00	-3.975270300000000034e+00
-2.183666500000000177e+00	-3.968171999999999588e+00
-2.182733600000000163e+00	-3.975270300000000034e+00
-2.181488300000000269e+00	-3.989467899999999734e+00
-2.180595400000000073e+00	-4.000115799999999666e+00
-2.179604499999999945e+00	-3.982369100000000106e+00
-2.179098100000000038e+00	-3.975270300000000034e+00
-2.178067899999999835e+00	-3.968171999999999588e+00
-2.176798500000000303e+00	-3.975270300000000034e+00
-2.176136400000000304e+00	-3.975270300000000034e+00
-2.175075000000000092e+00	-3.953974500000000170e+00
-2.173609099999999739e+00	-3.939776900000000026e+00
-2.172941299999999742e+00	-3.964622399999999658e+00
-2.171848999999999918e+00	-3.968171999999999588e+00
-2.170995700000000195e+00	-3.961073199999999961e+00
-2.169883599999999912e+00	-3.961073199999999961e+00
-2.169188099999999952e+00	-3.982369100000000106e+00
-2.167917300000000047e+00	-3.971721200000000174e+00
-2.167023900000000225e+00	-3.961073199999999961e+00
-2.166058700000000226e+00	-3.961073199999999961e+00
-2.164980700000000091e+00	-3.971721200000000174e+00
-2.164106499999999933e+00	-3.964622399999999658e+00
-2.162729699999999866e+00	-3.978819899999999965e+00
-2.161810000000000009e+00	-3.985918700000000037e+00
-2.160898500000000055e+00	-3.975270300000000034e+00
-2.160063099999999903e+00	-3.950425299999999584e+00
-2.159118099999999707e+00	-3.964622399999999658e+00
-2.158033300000000043e+00	-3.978819899999999965e+00
-2.156801199999999863e+00	-3.982369100000000106e+00
-2.155918799999999802e+00	-3.982369100000000106e+00
-2.155005199999999732e+00	-3.978819899999999965e+00
-2.154035899999999781e+00	-3.968171999999999588e+00
-2.153114299999999925e+00	-3.971721200000000174e+00
-2.152023400000000031e+00	-3.964622399999999658e+00
-2.151004799999999939e+00	-3.978819899999999965e+00
-2.149888399999999589e+00	-3.978819899999999965e+00
-2.148796700000000115e+00	-3.975270300000000034e+00
-2.147878799999999977e+00	-3.968171999999999588e+00
-2.147005900000000356e+00	-3.968171999999999588e+00
-2.146114899999999714e+00	-3.975270300000000034e+00
-2.144822699999999749e+00	-3.989467899999999734e+00
-2.143869999999999720e+00	-3.975270300000000034e+00
-2.142666499999999807e+00	-3.964622399999999658e+00
-2.141785399999999839e+00	-3.968171999999999588e+00
-2.141161300000000267e+00	-3.993017500000000553e+00
-2.139868199999999998e+00	-4.000115799999999666e+00
-2.138933499999999821e+00	-3.985918700000000037e+00
-2.138086099999999767e+00	-3.953974500000000170e+00
-2.136878299999999786e+00	-3.936227800000000165e+00
-2.135801400000000072e+00	-3.950425299999999584e+00
-2.134803699999999971e+00	-3.946875699999999654e+00
-2.133967900000000029e+00	-3.961073199999999961e+00
-2.133090399999999942e+00	-3.971721200000000174e+00
-2.131871000000000294e+00	-3.957523600000000030e+00
-2.130707099999999965e+00	-3.957523600000000030e+00
-2.129574799999999879e+00	-3.971721200000000174e+00
-2.128727100000000316e+00	-3.971721200000000174e+00
-2.127697600000000300e+00	-3.964622399999999658e+00
-2.126867700000000028e+00	-3.961073199999999961e+00
-2.125715999999999717e+00	-3.971721200000000174e+00
-2.124969600000000014e+00	-4.000115799999999666e+00
-2.123595099999999736e+00	-3.975270300000000034e+00
-2.123122799999999977e+00	-3.985918700000000037e+00
-2.121952299999999791e+00	-3.971721200000000174e+00
-2.121022599999999869e+00	-3.975270300000000034e+00
-2.119597000000000175e+00	-3.975270300000000034e+00
-2.118550100000000214e+00	-3.989467899999999734e+00
-2.117722899999999964e+00	-3.982369100000000106e+00
-2.116713600000000195e+00	-3.978819899999999965e+00
-2.115660399999999886e+00	-4.003665400000000041e+00
-2.114625000000000199e+00	-3.985918700000000037e+00
-2.113744600000000418e+00	-3.985918700000000037e+00
-2.112783199999999972e+00	-3.968171999999999588e+00
-2.111688899999999869e+00	-3.989467899999999734e+00
-2.110730300000000170e+00	-3.993017500000000553e+00
-2.109731200000000140e+00	-3.978819899999999965e+00
-2.108507299999999862e+00	-3.975270300000000034e+00
-2.107715300000000180e+00	-3.975270300000000034e+00
-2.106631000000000142e+00	-3.978819899999999965e+00
-2.105808600000000030e+00	-3.978819899999999965e+00
-2.104784899999999848e+00	-3.978819899999999965e+00
-2.103460899999999967e+00	-3.985918700000000037e+00
-2.102691700000000274e+00	-3.978819899999999965e+00
-2.101608499999999768e+00	-3.975270300000000034e+00
-2.100625599999999871e+00	-3.989467899999999734e+00
-2.099708399999999919e+00	-4.003665400000000041e+00
-2.098523300000000091e+00	-3.989467899999999734e+00
-2.097600600000000259e+00	-3.985918700000000037e+00
-2.096551700000000018e+00	-3.996566599999999969e+00
-2.095377599999999951e+00	-3.989467899999999734e+00
-2.094534900000000199e+00	-3.985918700000000037e+00
-2.093444900000000164e+00	-3.975270300000000034e+00
-2.092096800000000201e+00	-3.985918700000000037e+00
-2.091101999999999794e+00	-3.989467899999999734e+00
-2.090363500000000041e+00	-3.985918700000000037e+00
-2.089182300000000048e+00	-3.985918700000000037e+00
-2.087708300000000072e+00	-3.982369100000000106e+00
-2.087044500000000191e+00	-3.985918700000000037e+00
-2.086654600000000137e+00	-3.964622399999999658e+00
-2.084985200000000205e+00	-3.975270300000000034e+00
-2.083912199999999881e+00	-3.975270300000000034e+00
-2.083133300000000077e+00	-3.975270300000000034e+00
-2.081904799999999778e+00	-3.978819899999999965e+00
-2.080923900000000160e+00	-3.975270300000000034e+00
-2.080325900000000061e+00	-3.978819899999999965e+00
-2.079122200000000031e+00	-3.978819899999999965e+00
-2.078202000000000105e+00	-3.993017500000000553e+00
-2.076961199999999952e+00	-3.985918700000000037e+00
-2.075790000000000024e+00	-3.971721200000000174e+00
-2.074613599999999725e+00	-3.971721200000000174e+00
-2.073792300000000033e+00	-3.957523600000000030e+00
-2.072826599999999964e+00	-3.964622399999999658e+00
-2.071660899999999916e+00	-3.964622399999999658e+00
-2.070894399999999802e+00	-3.982369100000000106e+00
-2.069747600000000354e+00	-3.971721200000000174e+00
-2.068759400000000248e+00	-3.975270300000000034e+00
-2.067610199999999843e+00	-3.978819899999999965e+00
-2.066557700000000164e+00	-3.978819899999999965e+00
-2.065653199999999856e+00	-3.993017500000000553e+00
-2.064733100000000210e+00	-4.010764199999999668e+00
-2.063617599999999719e+00	-3.982369100000000106e+00
-2.062347899999999790e+00	-3.975270300000000034e+00
-2.061499599999999877e+00	-3.982369100000000106e+00
-2.060521000000000047e+00	-3.985918700000000037e+00
-2.059459799999999952e+00	-3.975270300000000034e+00
-2.058383200000000190e+00	-3.971721200000000174e+00
-2.057629000000000374e+00	-3.971721200000000174e+00
-2.056149500000000074e+00	-3.978819899999999965e+00
-2.055085100000000331e+00	-3.964622399999999658e+00
-2.054318199999999983e+00	-3.978819899999999965e+00
-2.053223399999999810e+00	-3.971721200000000174e+00
-2.052078600000000197e+00	-3.964622399999999658e+00
-2.051109499999999919e+00	-3.968171999999999588e+00
-2.050500399999999779e+00	-3.957523600000000030e+00
-2.049416299999999858e+00	-3.953974500000000170e+00
-2.048115000000000130e+00	-3.939776900000000026e+00
-2.047306700000000035e+00	-3.943326600000000237e+00
-2.046194100000000127e+00	-3.968171999999999588e+00
-2.045205699999999904e+00	-3.957523600000000030e+00
-2.044264400000000315e+00	-3.950425299999999584e+00
-2.043074799999999858e+00	-3.964622399999999658e+00
-2.042036599999999869e+00	-3.975270300000000034e+00
-2.041087999999999791e+00	-3.968171999999999588e+00
-2.039786099999999713e+00	-3.971721200000000174e+00
-2.038914500000000185e+00	-3.982369100000000106e+00
-2.037689700000000048e+00	-3.975270300000000034e+00
-2.037002800000000224e+00	-3.975270300000000034e+00
-2.035779499999999853e+00	-3.971721200000000174e+00
-2.034764500000000087e+00	-3.978819899999999965e+00
-2.033433499999999672e+00	-3.971721200000000174e+00
-2.032500799999999774e+00	-3.978819899999999965e+00
-2.031793000000000404e+00	-3.975270300000000034e+00
-2.030592900000000256e+00	-3.978819899999999965e+00
-2.029937599999999787e+00	-3.968171999999999588e+00
-2.028965799999999930e+00	-3.996566599999999969e+00
-2.027691799999999933e+00	-3.975270300000000034e+00
-2.026372800000000307e+00	-3.989467899999999734e+00
-2.025320999999999927e+00	-3.982369100000000106e+00
-2.024571099999999735e+00	-3.968171999999999588e+00
-2.023450200000000088e+00	-3.964622399999999658e+00
-2.022456100000000312e+00	-3.982369100000000106e+00
-2.021401800000000026e+00	-3.982369100000000106e+00
-2.020674200000000198e+00	-3.953974500000000170e+00
-2.019632999999999790e+00	-3.964622399999999658e+00
-2.018178699999999992e+00	-3.964622399999999658e+00
-2.017337200000000053e+00	-3.964622399999999658e+00
-2.016051000000000037e+00	-3.982369100000000106e+00
-2.015261799999999770e+00	-3.964622399999999658e+00
-2.014488899999999916e+00	-3.968171999999999588e+00
-2.013269500000000267e+00	-3.978819899999999965e+00
-2.011934800000000134e+00	-3.964622399999999658e+00
-2.011188799999999777e+00	-3.964622399999999658e+00
-2.010149699999999928e+00	-3.957523600000000030e+00
-2.009172900000000261e+00	-3.950425299999999584e+00
-2.007947399999999938e+00	-3.950425299999999584e+00
-2.007017400000000062e+00	-3.946875699999999654e+00
-2.006022000000000194e+00	-3.953974500000000170e+00
-2.004800100000000196e+00	-3.953974500000000170e+00
-2.003632300000000033e+00	-3.953974500000000170e+00
-2.002621599999999891e+00	-3.968171999999999588e+00
-2.001345799999999731e+00	-3.971721200000000174e+00
-2.000379500000000199e+00	-3.964622399999999658e+00
-1.999705799999999867e+00	-3.975270300000000034e+00
-1.998616399999999960e+00	-3.975270300000000034e+00
-1.997260600000000164e+00	-3.975270300000000034e+00
-1.996389799999999992e+00	-3.964622399999999658e+00
-1.995322000000000040e+00	-3.971721200000000174e+00
-1.994338799999999745e+00	-3.964622399999999658e+00
-1.993050500000000058e+00	-3.968171999999999588e+00
-1.992112600000000011e+00	-3.971721200000000174e+00
-1.990962799999999921e+00	-3.961073199999999961e+00
-1.989957799999999777e+00	-3.953974500000000170e+00
-1.988949400000000090e+00	-3.943326600000000237e+00
-1.988173200000000085e+00	-3.943326600000000237e+00
-1.986876700000000273e+00	-3.950425299999999584e+00
-1.985660899999999840e+00	-3.946875699999999654e+00
-1.984802600000000083e+00	-3.943326600000000237e+00
-1.983666399999999941e+00	-3.932678599999999580e+00
-1.982966800000000251e+00	-3.939776900000000026e+00
-1.981968100000000232e+00	-3.943326600000000237e+00
-1.980764199999999864e+00	-3.939776900000000026e+00
-1.979427700000000234e+00	-3.950425299999999584e+00
-1.978526600000000135e+00	-3.957523600000000030e+00
-1.977280999999999844e+00	-3.950425299999999584e+00
-1.976353999999999722e+00	-3.964622399999999658e+00
-1.975483199999999995e+00	-3.953974500000000170e+00
-1.974435500000000232e+00	-3.961073199999999961e+00
-1.973216999999999777e+00	-3.968171999999999588e+00
