# ZSnsr (um)	Defl (nm)
-1.319347000000000054e-02	-2.241525599999999940e+03
-1.317085900000000004e-02	-2.241341199999999844e+03
-1.318216499999999916e-02	-2.240705500000000029e+03
-1.317085900000000004e-02	-2.239664999999999964e+03
-1.312563699999999903e-02	-2.239197299999999814e+03
-1.312563699999999903e-02	-2.238351999999999862e+03
-1.314824799999999953e-02	-2.237543599999999969e+03
-1.317085900000000004e-02	-2.237231000000000222e+03
-1.315955299999999918e-02	-2.236324900000000071e+03
-1.309172099999999887e-02	-2.235608000000000175e+03
-1.308041600000000096e-02	-2.234839000000000397e+03
-1.305780499999999872e-02	-2.234431799999999839e+03
-1.312563699999999903e-02	-2.233743500000000040e+03
-1.310302600000000026e-02	-2.232893399999999929e+03
-1.312563699999999903e-02	-2.231862299999999777e+03
-1.314824799999999953e-02	-2.231109199999999873e+03
-1.319347000000000054e-02	-2.230449799999999868e+03
-1.313694299999999988e-02	-2.229606499999999869e+03
-1.311433200000000111e-02	-2.228904799999999796e+03
-1.310302600000000026e-02	-2.227962799999999788e+03
-1.311433200000000111e-02	-2.226833200000000033e+03
-1.301258299999999944e-02	-2.226195600000000013e+03
-1.302388900000000030e-02	-2.225223399999999856e+03
-1.310302600000000026e-02	-2.224543100000000322e+03
-1.309172099999999887e-02	-2.223350300000000061e+03
-1.308041600000000096e-02	-2.222537699999999859e+03
-1.314824799999999953e-02	-2.221725699999999961e+03
-1.304649899999999960e-02	-2.220828300000000127e+03
-1.309172099999999887e-02	-2.219745699999999943e+03
-1.309172099999999887e-02	-2.218983999999999924e+03
-1.305780499999999872e-02	-2.218167300000000068e+03
-1.308041600000000096e-02	-2.217256499999999960e+03
-1.309172099999999887e-02	-2.216488400000000183e+03
-1.304649899999999960e-02	-2.215568199999999706e+03
-1.306911000000000010e-02	-2.215197099999999864e+03
-1.311433200000000111e-02	-2.213920699999999670e+03
-1.306911000000000010e-02	-2.213205599999999777e+03
-1.303519299999999874e-02	-2.212206000000000131e+03
-1.311433200000000111e-02	-2.211180600000000140e+03
-1.305780499999999872e-02	-2.210411799999999857e+03
-1.311433200000000111e-02	-2.209308400000000347e+03
-1.311433200000000111e-02	-2.208288599999999860e+03
-1.313694299999999988e-02	-2.207184900000000198e+03
-1.315955299999999918e-02	-2.206432800000000043e+03
-1.318216499999999916e-02	-2.205534700000000157e+03
-1.314824799999999953e-02	-2.204761100000000170e+03
-1.313694299999999988e-02	-2.203922799999999825e+03
-1.313694299999999988e-02	-2.202923499999999876e+03
-1.317085900000000004e-02	-2.202000399999999900e+03
-1.309172099999999887e-02	-2.200908300000000054e+03
-1.313694299999999988e-02	-2.199878999999999905e+03
-1.311433200000000111e-02	-2.199359600000000228e+03
-1.313694299999999988e-02	-2.198184799999999996e+03
-1.311433200000000111e-02	-2.197232300000000123e+03
-1.313694299999999988e-02	-2.196347900000000209e+03
-1.311433200000000111e-02	-2.195528899999999794e+03
-1.306911000000000010e-02	-2.194591199999999844e+03
-1.306911000000000010e-02	-2.193640300000000025e+03
-1.308041600000000096e-02	-2.192631399999999758e+03
-1.306911000000000010e-02	-2.191854700000000321e+03
-1.302388900000000030e-02	-2.190688499999999749e+03
-1.305780499999999872e-02	-2.189970900000000256e+03
-1.309172099999999887e-02	-2.188925500000000284e+03
-1.309172099999999887e-02	-2.188049199999999928e+03
-1.308041600000000096e-02	-2.186855000000000018e+03
-1.308041600000000096e-02	-2.185932999999999993e+03
-1.309172099999999887e-02	-2.185022799999999734e+03
-1.305780499999999872e-02	-2.184197000000000116e+03
-1.313694299999999988e-02	-2.183159299999999803e+03
-1.312563699999999903e-02	-2.182164099999999962e+03
-1.312563699999999903e-02	-2.181587399999999889e+03
-1.312563699999999903e-02	-2.180424199999999928e+03
-1.313694299999999988e-02	-2.179276900000000296e+03
-1.305780499999999872e-02	-2.178185500000000047e+03
-1.308041600000000096e-02	-2.177466699999999946e+03
-1.312563699999999903e-02	-2.176341900000000351e+03
-1.311433200000000111e-02	-2.175445200000000114e+03
-1.311433200000000111e-02	-2.174275999999999840e+03
-1.313694299999999988e-02	-2.173490900000000238e+03
-1.305780499999999872e-02	-2.172962899999999991e+03
-1.312563699999999903e-02	-2.172031099999999697e+03
-1.312563699999999903e-02	-2.170829200000000128e+03
-1.310302600000000026e-02	-2.169785800000000108e+03
-1.312563699999999903e-02	-2.168924500000000080e+03
-1.308041600000000096e-02	-2.168036599999999908e+03
-1.313694299999999988e-02	-2.166739000000000033e+03
-1.310302600000000026e-02	-2.165834499999999935e+03
-1.309172099999999887e-02	-2.164950699999999870e+03
-1.306911000000000010e-02	-2.163791400000000067e+03
-1.309172099999999887e-02	-2.162938699999999699e+03
-1.305780499999999872e-02	-2.161849999999999909e+03
-1.304649899999999960e-02	-2.160927599999999984e+03
-1.304649899999999960e-02	-2.159984399999999823e+03
-1.304649899999999960e-02	-2.158950799999999617e+03
-1.302388900000000030e-02	-2.157937800000000152e+03
-1.306911000000000010e-02	-2.157053599999999733e+03
-1.303519299999999874e-02	-2.156168900000000122e+03
