# ZSnsr (um)	Defl (nm)
-4.809367600000000360e-03	-2.276344500000000153e+03
-4.773874200000000068e-03	-2.275978700000000117e+03
-4.766775400000000142e-03	-2.275442100000000210e+03
-4.780972999999999994e-03	-2.274636899999999969e+03
-4.777423299999999928e-03	-2.273968199999999797e+03
-4.784522099999999854e-03	-2.273516700000000128e+03
-4.777423299999999928e-03	-2.272964099999999689e+03
-4.770324599999999603e-03	-2.272150799999999890e+03
-4.777423299999999928e-03	-2.271333399999999983e+03
-4.773874200000000068e-03	-2.270684000000000196e+03
-4.766775400000000142e-03	-2.270071500000000015e+03
-4.773874200000000068e-03	-2.269357800000000225e+03
-4.763226300000000281e-03	-2.268557000000000244e+03
-4.749028700000000429e-03	-2.267742999999999938e+03
-4.777423299999999928e-03	-2.266962399999999889e+03
-4.788071700000000319e-03	-2.266180400000000191e+03
-4.773874200000000068e-03	-2.265255000000000109e+03
-4.766775400000000142e-03	-2.264206799999999930e+03
-4.749028700000000429e-03	-2.263288900000000012e+03
-4.752577899999999890e-03	-2.262560900000000402e+03
-4.756127499999999488e-03	-2.261845799999999599e+03
-4.766775400000000142e-03	-2.261028199999999742e+03
-4.752577899999999890e-03	-2.260097299999999905e+03
-4.759676699999999816e-03	-2.259150100000000293e+03
-4.756127499999999488e-03	-2.258293500000000222e+03
-4.741930000000000103e-03	-2.257496799999999894e+03
-4.759676699999999816e-03	-2.256684900000000198e+03
-4.752577899999999890e-03	-2.255798999999999978e+03
-4.759676699999999816e-03	-2.254805600000000140e+03
-4.756127499999999488e-03	-2.253818999999999960e+03
-4.749028700000000429e-03	-2.252984399999999823e+03
-4.749028700000000429e-03	-2.252238299999999981e+03
-4.741930000000000103e-03	-2.251422300000000178e+03
-4.731281999999999849e-03	-2.250497800000000097e+03
-4.738380799999999775e-03	-2.249525799999999890e+03
-4.727732899999999988e-03	-2.248583799999999883e+03
-4.724183300000000391e-03	-2.247703799999999774e+03
-4.724183300000000391e-03	-2.246852499999999964e+03
-4.741930000000000103e-03	-2.245968100000000049e+03
-4.727732899999999988e-03	-2.245052900000000136e+03
-4.738380799999999775e-03	-2.244153200000000197e+03
-4.741930000000000103e-03	-2.243245699999999943e+03
-4.720634100000000062e-03	-2.242312800000000152e+03
-4.727732899999999988e-03	-2.241351700000000164e+03
-4.741930000000000103e-03	-2.240355299999999716e+03
-4.734831200000000177e-03	-2.239394899999999780e+03
-4.738380799999999775e-03	-2.238483799999999974e+03
-4.734831200000000177e-03	-2.237564599999999700e+03
-4.738380799999999775e-03	-2.236674399999999878e+03
-4.731281999999999849e-03	-2.235854699999999866e+03
-4.727732899999999988e-03	-2.235053899999999885e+03
-4.752577899999999890e-03	-2.234198100000000068e+03
-4.766775400000000142e-03	-2.233260099999999966e+03
-4.752577899999999890e-03	-2.232262199999999666e+03
-4.741930000000000103e-03	-2.231293799999999919e+03
-4.731281999999999849e-03	-2.230459400000000187e+03
-4.731281999999999849e-03	-2.229674199999999928e+03
-4.717084099999999461e-03	-2.228733400000000074e+03
-4.731281999999999849e-03	-2.227637000000000171e+03
-4.731281999999999849e-03	-2.226574700000000121e+03
-4.720634100000000062e-03	-2.225678100000000086e+03
-4.731281999999999849e-03	-2.224910300000000007e+03
-4.734831200000000177e-03	-2.224087700000000041e+03
-4.731281999999999849e-03	-2.223098099999999704e+03
-4.738380799999999775e-03	-2.222050400000000081e+03
-4.738380799999999775e-03	-2.221090400000000045e+03
-4.752577899999999890e-03	-2.220216600000000199e+03
-4.727732899999999988e-03	-2.219301200000000335e+03
-4.717084099999999461e-03	-2.218288700000000063e+03
-4.738380799999999775e-03	-2.217318500000000313e+03
-4.724183300000000391e-03	-2.216442199999999957e+03
-4.720634100000000062e-03	-2.215468800000000101e+03
-4.717084099999999461e-03	-2.214387499999999818e+03
-4.713535300000000136e-03	-2.213431999999999789e+03
-4.731281999999999849e-03	-2.212553699999999935e+03
-4.738380799999999775e-03	-2.211516599999999926e+03
-4.727732899999999988e-03	-2.210431399999999940e+03
-4.727732899999999988e-03	-2.209535100000000057e+03
-4.727732899999999988e-03	-2.208764499999999771e+03
-4.738380799999999775e-03	-2.207949799999999868e+03
-4.752577899999999890e-03	-2.207022400000000289e+03
-4.738380799999999775e-03	-2.206008699999999862e+03
-4.752577899999999890e-03	-2.205017799999999625e+03
-4.741930000000000103e-03	-2.204039899999999761e+03
-4.741930000000000103e-03	-2.202955800000000181e+03
-4.738380799999999775e-03	-2.201860100000000330e+03
-4.749028700000000429e-03	-2.200909599999999955e+03
-4.752577899999999890e-03	-2.200020399999999881e+03
-4.731281999999999849e-03	-2.199058099999999740e+03
-4.713535300000000136e-03	-2.198016999999999825e+03
-4.731281999999999849e-03	-2.196949000000000069e+03
-4.727732899999999988e-03	-2.195872000000000298e+03
-4.731281999999999849e-03	-2.194781899999999951e+03
-4.734831200000000177e-03	-2.193756899999999860e+03
-4.734831200000000177e-03	-2.192888400000000274e+03
-4.745479600000000568e-03	-2.192115499999999884e+03
-4.731281999999999849e-03	-2.191267400000000180e+03
-4.717084099999999461e-03	-2.190259700000000066e+03
-4.734831200000000177e-03	-2.189191700000000310e+03
-4.734831200000000177e-03	-2.188212899999999991e+03
-4.745479600000000568e-03	-2.187302900000000136e+03
-4.741930000000000103e-03	-2.186330899999999929e+03
-4.738380799999999775e-03	-2.185321600000000217e+03
-4.752577899999999890e-03	-2.184396600000000035e+03
-4.763226300000000281e-03	-2.183493300000000090e+03
-4.766775400000000142e-03	-2.182462600000000293e+03
-4.741930000000000103e-03	-2.181375099999999748e+03
-4.741930000000000103e-03	-2.180406899999999951e+03
-4.756127499999999488e-03	-2.179529199999999946e+03
-4.749028700000000429e-03	-2.178556100000000242e+03
-4.752577899999999890e-03	-2.177405600000000049e+03
-4.749028700000000429e-03	-2.176198199999999815e+03
-4.752577899999999890e-03	-2.175102300000000014e+03
-4.752577899999999890e-03	-2.174144800000000032e+03
-4.734831200000000177e-03	-2.173231899999999769e+03
-4.745479600000000568e-03	-2.172307600000000093e+03
-4.756127499999999488e-03	-2.171390900000000329e+03
-4.749028700000000429e-03	-2.170436799999999948e+03
-4.752577899999999890e-03	-2.169372499999999945e+03
-4.741930000000000103e-03	-2.168284900000000107e+03
-4.731281999999999849e-03	-2.167273099999999886e+03
-4.745479600000000568e-03	-2.166283399999999801e+03
-4.738380799999999775e-03	-2.165330399999999827e+03
-4.727732899999999988e-03	-2.164471000000000004e+03
-4.745479600000000568e-03	-2.163583799999999883e+03
-4.752577899999999890e-03	-2.162583099999999831e+03
-4.738380799999999775e-03	-2.161556300000000192e+03
-4.752577899999999890e-03	-2.160522600000000239e+03
-4.752577899999999890e-03	-2.159466000000000349e+03
-4.731281999999999849e-03	-2.158448999999999614e+03
-4.741930000000000103e-03	-2.157440600000000359e+03
-4.727732899999999988e-03	-2.156375599999999849e+03
-4.731281999999999849e-03	-2.155359199999999873e+03
-4.713535300000000136e-03	-2.154500399999999900e+03
-4.724183300000000391e-03	-2.153659400000000005e+03
-4.752577899999999890e-03	-2.152597099999999955e+03
-4.756127499999999488e-03	-2.151343800000000101e+03
-4.759676699999999816e-03	-2.150199200000000019e+03
-4.756127499999999488e-03	-2.149347400000000107e+03
-4.741930000000000103e-03	-2.148671000000000276e+03
