# ZSnsr (um)	Defl (nm)
1.895850999999999953e+00	-2.386582299999999890e+01
1.896215299999999937e+00	-2.385451799999999878e+01
1.896652399999999794e+00	-2.384321199999999763e+01
1.897331600000000007e+00	-2.384321199999999763e+01
1.898150900000000085e+00	-2.383190700000000106e+01
1.898959599999999970e+00	-2.385451799999999878e+01
1.899717099999999936e+00	-2.388843400000000017e+01
1.900504299999999924e+00	-2.389973899999999674e+01
1.901306300000000116e+00	-2.392235000000000156e+01
1.902047799999999844e+00	-2.389973899999999674e+01
1.902772400000000141e+00	-2.382060099999999991e+01
1.903543800000000008e+00	-2.385451799999999878e+01
1.904311499999999935e+00	-2.387712799999999902e+01
1.905005899999999919e+00	-2.387712799999999902e+01
1.905643799999999999e+00	-2.385451799999999878e+01
1.906322000000000072e+00	-2.385451799999999878e+01
1.907181499999999863e+00	-2.385451799999999878e+01
1.908245799999999992e+00	-2.385451799999999878e+01
1.909319500000000058e+00	-2.384321199999999763e+01
1.910221500000000017e+00	-2.379798899999999762e+01
1.911030299999999738e+00	-2.380929599999999979e+01
1.911938600000000044e+00	-2.382060099999999991e+01
1.912915399999999932e+00	-2.382060099999999991e+01
1.913749200000000261e+00	-2.380929599999999979e+01
1.914439300000000177e+00	-2.383190700000000106e+01
1.915221200000000179e+00	-2.379798899999999762e+01
1.916167799999999977e+00	-2.387712799999999902e+01
1.917119600000000146e+00	-2.385451799999999878e+01
1.917956100000000053e+00	-2.383190700000000106e+01
1.918671800000000038e+00	-2.382060099999999991e+01
1.919357100000000038e+00	-2.384321199999999763e+01
1.920160000000000089e+00	-2.393365500000000168e+01
1.921139299999999883e+00	-2.385451799999999878e+01
1.922210699999999939e+00	-2.384321199999999763e+01
1.923214500000000049e+00	-2.387712799999999902e+01
1.924060399999999893e+00	-2.386582299999999890e+01
1.924884599999999946e+00	-2.384321199999999763e+01
1.925857099999999766e+00	-2.384321199999999763e+01
1.926859099999999936e+00	-2.388843400000000017e+01
1.927730599999999850e+00	-2.387712799999999902e+01
1.928566699999999967e+00	-2.386582299999999890e+01
1.929450300000000063e+00	-2.389973899999999674e+01
1.930322499999999941e+00	-2.388843400000000017e+01
1.931176000000000004e+00	-2.395626600000000295e+01
1.932031000000000054e+00	-2.391104599999999891e+01
1.932887899999999881e+00	-2.391104599999999891e+01
1.933782600000000018e+00	-2.392235000000000156e+01
1.934687800000000069e+00	-2.393365500000000168e+01
1.935599599999999976e+00	-2.392235000000000156e+01
1.936608899999999966e+00	-2.386582299999999890e+01
1.937651400000000024e+00	-2.386582299999999890e+01
1.938607300000000144e+00	-2.392235000000000156e+01
1.939566099999999960e+00	-2.389973899999999674e+01
1.940562900000000202e+00	-2.387712799999999902e+01
1.941403500000000060e+00	-2.389973899999999674e+01
1.942070899999999822e+00	-2.386582299999999890e+01
1.942882999999999916e+00	-2.387712799999999902e+01
1.944013100000000049e+00	-2.388843400000000017e+01
1.945237700000000070e+00	-2.394496200000000030e+01
1.946259300000000136e+00	-2.392235000000000156e+01
1.947044399999999786e+00	-2.393365500000000168e+01
1.947796600000000211e+00	-2.399018200000000078e+01
1.948718399999999962e+00	-2.393365500000000168e+01
1.949838600000000310e+00	-2.392235000000000156e+01
1.950933399999999818e+00	-2.392235000000000156e+01
1.951801600000000025e+00	-2.393365500000000168e+01
1.952593299999999976e+00	-2.393365500000000168e+01
1.953517500000000018e+00	-2.392235000000000156e+01
1.954505500000000229e+00	-2.388843400000000017e+01
1.955451099999999887e+00	-2.387712799999999902e+01
1.956390599999999758e+00	-2.389973899999999674e+01
1.957305999999999990e+00	-2.388843400000000017e+01
1.958174799999999882e+00	-2.395626600000000295e+01
1.959134999999999849e+00	-2.394496200000000030e+01
1.960224200000000083e+00	-2.388843400000000017e+01
1.961257999999999946e+00	-2.387712799999999902e+01
1.962134300000000220e+00	-2.389973899999999674e+01
1.962923799999999774e+00	-2.392235000000000156e+01
1.963730500000000045e+00	-2.391104599999999891e+01
1.964667700000000128e+00	-2.393365500000000168e+01
1.965760199999999847e+00	-2.396757299999999802e+01
1.966835300000000064e+00	-2.392235000000000156e+01
1.967742299999999833e+00	-2.393365500000000168e+01
1.968579499999999927e+00	-2.394496200000000030e+01
1.969500099999999865e+00	-2.393365500000000168e+01
1.970501400000000070e+00	-2.394496200000000030e+01
1.971515099999999743e+00	-2.388843400000000017e+01
1.972466399999999842e+00	-2.392235000000000156e+01
1.973318600000000034e+00	-2.393365500000000168e+01
1.974188300000000007e+00	-2.392235000000000156e+01
1.975215600000000071e+00	-2.394496200000000030e+01
1.976351500000000039e+00	-2.399018200000000078e+01
1.977415600000000273e+00	-2.399018200000000078e+01
1.978299199999999924e+00	-2.394496200000000030e+01
1.979106400000000265e+00	-2.394496200000000030e+01
1.980015200000000197e+00	-2.391104599999999891e+01
1.981033800000000067e+00	-2.393365500000000168e+01
1.982086999999999932e+00	-2.395626600000000295e+01
1.983165899999999926e+00	-2.395626600000000295e+01
1.984236000000000111e+00	-2.391104599999999891e+01
1.985170199999999996e+00	-2.387712799999999902e+01
1.985974200000000245e+00	-2.394496200000000030e+01
1.986888299999999941e+00	-2.397887800000000169e+01
1.987959599999999938e+00	-2.394496200000000030e+01
1.988947799999999821e+00	-2.392235000000000156e+01
1.989804999999999824e+00	-2.392235000000000156e+01
1.990701999999999972e+00	-2.389973899999999674e+01
1.991684699999999975e+00	-2.388843400000000017e+01
1.992666300000000223e+00	-2.389973899999999674e+01
1.993639200000000278e+00	-2.393365500000000168e+01
1.994696500000000094e+00	-2.400148900000000296e+01
1.995799300000000054e+00	-2.397887800000000169e+01
1.996802900000000047e+00	-2.399018200000000078e+01
1.997718999999999800e+00	-2.401279399999999953e+01
1.998573900000000014e+00	-2.402410000000000068e+01
1.999334499999999792e+00	-2.401279399999999953e+01
2.000177599999999778e+00	-2.400148900000000296e+01
2.001240300000000083e+00	-2.401279399999999953e+01
2.002387600000000045e+00	-2.397887800000000169e+01
2.003547900000000048e+00	-2.399018200000000078e+01
2.004696899999999893e+00	-2.397887800000000169e+01
2.005692699999999995e+00	-2.394496200000000030e+01
2.006536099999999934e+00	-2.396757299999999802e+01
2.007443100000000147e+00	-2.396757299999999802e+01
2.008498099999999731e+00	-2.394496200000000030e+01
2.009559000000000317e+00	-2.397887800000000169e+01
2.010552399999999906e+00	-2.394496200000000030e+01
2.011514200000000141e+00	-2.399018200000000078e+01
2.012431699999999601e+00	-2.399018200000000078e+01
2.013328899999999866e+00	-2.401279399999999953e+01
2.014259099999999858e+00	-2.403540500000000080e+01
2.015216300000000071e+00	-2.402410000000000068e+01
2.016227899999999629e+00	-2.396757299999999802e+01
2.017274299999999965e+00	-2.394496200000000030e+01
2.018249500000000030e+00	-2.396757299999999802e+01
2.019197399999999920e+00	-2.393365500000000168e+01
2.020217799999999730e+00	-2.400148900000000296e+01
2.021216900000000205e+00	-2.393365500000000168e+01
2.022102999999999984e+00	-2.395626600000000295e+01
2.022994999999999877e+00	-2.392235000000000156e+01
2.024048199999999742e+00	-2.395626600000000295e+01
2.025182800000000061e+00	-2.395626600000000295e+01
2.026144300000000342e+00	-2.396757299999999802e+01
2.026947599999999738e+00	-2.401279399999999953e+01
2.027901899999999813e+00	-2.400148900000000296e+01
2.029057700000000075e+00	-2.396757299999999802e+01
2.030160200000000081e+00	-2.395626600000000295e+01
2.031073099999999965e+00	-2.396757299999999802e+01
2.031854400000000282e+00	-2.395626600000000295e+01
2.032630600000000065e+00	-2.400148900000000296e+01
2.033510799999999730e+00	-2.399018200000000078e+01
2.034549399999999952e+00	-2.400148900000000296e+01
2.035733600000000365e+00	-2.396757299999999802e+01
2.036931800000000070e+00	-2.395626600000000295e+01
2.037982100000000241e+00	-2.393365500000000168e+01
2.038869799999999621e+00	-2.399018200000000078e+01
2.039709900000000076e+00	-2.397887800000000169e+01
2.040603900000000248e+00	-2.395626600000000295e+01
2.041605500000000184e+00	-2.394496200000000030e+01
2.042715299999999790e+00	-2.397887800000000169e+01
2.043839699999999926e+00	-2.397887800000000169e+01
2.044880800000000054e+00	-2.394496200000000030e+01
2.045850399999999958e+00	-2.392235000000000156e+01
2.046814899999999771e+00	-2.396757299999999802e+01
2.047800999999999760e+00	-2.394496200000000030e+01
2.048772800000000061e+00	-2.393365500000000168e+01
2.049694099999999963e+00	-2.394496200000000030e+01
2.050625000000000142e+00	-2.399018200000000078e+01
2.051606299999999994e+00	-2.400148900000000296e+01
2.052605400000000024e+00	-2.396757299999999802e+01
2.053627200000000208e+00	-2.395626600000000295e+01
2.054617700000000102e+00	-2.395626600000000295e+01
2.055529400000000173e+00	-2.395626600000000295e+01
2.056449599999999656e+00	-2.394496200000000030e+01
2.057372299999999932e+00	-2.395626600000000295e+01
2.058265400000000245e+00	-2.392235000000000156e+01
2.059249299999999838e+00	-2.393365500000000168e+01
2.060355400000000170e+00	-2.395626600000000295e+01
2.061473899999999748e+00	-2.395626600000000295e+01
2.062557100000000254e+00	-2.397887800000000169e+01
2.063613200000000258e+00	-2.395626600000000295e+01
2.064617300000000100e+00	-2.394496200000000030e+01
2.065567099999999989e+00	-2.389973899999999674e+01
2.066508800000000257e+00	-2.392235000000000156e+01
2.067425400000000302e+00	-2.393365500000000168e+01
2.068285300000000326e+00	-2.388843400000000017e+01
2.069180900000000101e+00	-2.393365500000000168e+01
2.070202499999999723e+00	-2.393365500000000168e+01
2.071326699999999743e+00	-2.395626600000000295e+01
2.072451700000000230e+00	-2.399018200000000078e+01
2.073442800000000030e+00	-2.399018200000000078e+01
2.074324999999999974e+00	-2.402410000000000068e+01
2.075294600000000322e+00	-2.397887800000000169e+01
2.076365000000000016e+00	-2.400148900000000296e+01
2.077404099999999865e+00	-2.401279399999999953e+01
2.078468500000000052e+00	-2.396757299999999802e+01
2.079584600000000005e+00	-2.397887800000000169e+01
2.080560499999999813e+00	-2.394496200000000030e+01
2.081396999999999942e+00	-2.395626600000000295e+01
2.082338399999999812e+00	-2.401279399999999953e+01
2.083445500000000283e+00	-2.401279399999999953e+01
2.084566600000000047e+00	-2.401279399999999953e+01
2.085596900000000087e+00	-2.396757299999999802e+01
2.086572700000000058e+00	-2.397887800000000169e+01
2.087563900000000139e+00	-2.399018200000000078e+01
2.088559999999999750e+00	-2.400148900000000296e+01
2.089520599999999728e+00	-2.401279399999999953e+01
2.090402199999999766e+00	-2.399018200000000078e+01
2.091229600000000133e+00	-2.397887800000000169e+01
2.092208700000000032e+00	-2.397887800000000169e+01
2.093427399999999938e+00	-2.397887800000000169e+01
2.094626600000000227e+00	-2.397887800000000169e+01
2.095597000000000154e+00	-2.395626600000000295e+01
2.096478299999999795e+00	-2.394496200000000030e+01
2.097505299999999906e+00	-2.394496200000000030e+01
2.098621700000000256e+00	-2.396757299999999802e+01
2.099563300000000243e+00	-2.394496200000000030e+01
2.100369600000000059e+00	-2.395626600000000295e+01
2.101322500000000204e+00	-2.397887800000000169e+01
2.102426200000000023e+00	-2.392235000000000156e+01
2.103519100000000197e+00	-2.395626600000000295e+01
2.104631400000000152e+00	-2.394496200000000030e+01
2.105805399999999938e+00	-2.395626600000000295e+01
2.106905000000000250e+00	-2.396757299999999802e+01
2.107883100000000010e+00	-2.399018200000000078e+01
2.108886099999999875e+00	-2.396757299999999802e+01
