# ZSnsr (um)	Defl (nm)
-2.140341600000000177e+00	-3.315091800000000255e+00
-2.140151499999999984e+00	-3.300894399999999784e+00
-2.139584499999999778e+00	-3.276048999999999989e+00
-2.138640400000000330e+00	-3.283147800000000061e+00
-2.137952399999999642e+00	-3.276048999999999989e+00
-2.137660700000000080e+00	-3.283147800000000061e+00
-2.137005400000000055e+00	-3.293795699999999993e+00
-2.136085400000000245e+00	-3.307993000000000183e+00
-2.135264799999999852e+00	-3.315091800000000255e+00
-2.134361699999999917e+00	-3.311542399999999997e+00
-2.133848099999999803e+00	-3.290246299999999735e+00
-2.133335799999999782e+00	-3.283147800000000061e+00
-2.132288700000000148e+00	-3.286696899999999921e+00
-2.131791199999999886e+00	-3.311542399999999997e+00
-2.130764399999999892e+00	-3.304443599999999925e+00
-2.129816700000000118e+00	-3.300894399999999784e+00
-2.129148000000000263e+00	-3.293795699999999993e+00
-2.128274400000000011e+00	-3.307993000000000183e+00
-2.127486600000000116e+00	-3.304443599999999925e+00
-2.126465000000000050e+00	-3.311542399999999997e+00
-2.125879300000000249e+00	-3.318641099999999788e+00
-2.125298100000000190e+00	-3.300894399999999784e+00
-2.124361300000000341e+00	-3.293795699999999993e+00
-2.123389500000000041e+00	-3.297345100000000251e+00
-2.122268400000000277e+00	-3.311542399999999997e+00
-2.121728799999999637e+00	-3.315091800000000255e+00
-2.120917100000000222e+00	-3.315091800000000255e+00
-2.120010499999999798e+00	-3.307993000000000183e+00
-2.118931400000000131e+00	-3.297345100000000251e+00
-2.118155199999999905e+00	-3.307993000000000183e+00
-2.117122000000000170e+00	-3.311542399999999997e+00
-2.116738000000000230e+00	-3.318641099999999788e+00
-2.115790500000000129e+00	-3.304443599999999925e+00
-2.114804799999999929e+00	-3.290246299999999735e+00
-2.113970400000000360e+00	-3.293795699999999993e+00
-2.112681400000000043e+00	-3.293795699999999993e+00
-2.111957199999999979e+00	-3.307993000000000183e+00
-2.110997200000000351e+00	-3.307993000000000183e+00
-2.110165300000000244e+00	-3.286696899999999921e+00
-2.109349200000000035e+00	-3.279598400000000247e+00
-2.108192100000000124e+00	-3.290246299999999735e+00
-2.107330399999999937e+00	-3.290246299999999735e+00
-2.106735099999999861e+00	-3.276048999999999989e+00
-2.105344300000000057e+00	-3.283147800000000061e+00
-2.104856100000000119e+00	-3.300894399999999784e+00
