# ZSnsr (um)	Defl (nm)
-1.920197800000000279e-03	-2.271344299999999748e+03
-1.913099000000000136e-03	-2.271048099999999977e+03
-1.891802699999999959e-03	-2.270590599999999995e+03
-1.888253599999999881e-03	-2.269881200000000263e+03
-1.888253599999999881e-03	-2.269213799999999992e+03
-1.909549600000000173e-03	-2.268601099999999860e+03
-1.898901699999999953e-03	-2.267946199999999862e+03
-1.898901699999999953e-03	-2.267284300000000258e+03
-1.920197800000000279e-03	-2.266616299999999683e+03
-1.916648399999999882e-03	-2.265823199999999815e+03
-1.920197800000000279e-03	-2.264932599999999638e+03
-1.906000199999999993e-03	-2.264094300000000203e+03
-1.923746899999999923e-03	-2.263360099999999875e+03
-1.895352099999999922e-03	-2.262670299999999770e+03
-1.891802699999999959e-03	-2.261867399999999634e+03
-1.906000199999999993e-03	-2.260923800000000028e+03
-1.923746899999999923e-03	-2.260044100000000071e+03
-1.909549600000000173e-03	-2.259282600000000002e+03
-1.909549600000000173e-03	-2.258532999999999902e+03
-1.927296299999999886e-03	-2.257784000000000106e+03
-1.913099000000000136e-03	-2.257010899999999765e+03
-1.898901699999999953e-03	-2.256165800000000218e+03
-1.913099000000000136e-03	-2.255312000000000353e+03
-1.923746899999999923e-03	-2.254515300000000025e+03
-1.920197800000000279e-03	-2.253714699999999993e+03
-1.916648399999999882e-03	-2.252781099999999697e+03
-1.920197800000000279e-03	-2.251725199999999859e+03
-1.923746899999999923e-03	-2.250748399999999947e+03
-1.913099000000000136e-03	-2.249920000000000073e+03
-1.906000199999999993e-03	-2.249080999999999676e+03
-1.895352099999999922e-03	-2.248194100000000162e+03
-1.916648399999999882e-03	-2.247390100000000075e+03
-1.927296299999999886e-03	-2.246629899999999907e+03
-1.909549600000000173e-03	-2.245694300000000112e+03
-1.920197800000000279e-03	-2.244586099999999988e+03
-1.923746899999999923e-03	-2.243573799999999665e+03
-1.909549600000000173e-03	-2.242776600000000144e+03
-1.930845700000000066e-03	-2.242059700000000248e+03
-1.916648399999999882e-03	-2.241273500000000240e+03
-1.906000199999999993e-03	-2.240383499999999913e+03
-1.888253599999999881e-03	-2.239440399999999954e+03
-1.898901699999999953e-03	-2.238507499999999709e+03
-1.898901699999999953e-03	-2.237583399999999983e+03
-1.898901699999999953e-03	-2.236620300000000043e+03
-1.898901699999999953e-03	-2.235640300000000025e+03
-1.902450900000000064e-03	-2.234744199999999637e+03
-1.909549600000000173e-03	-2.233971400000000358e+03
-1.913099000000000136e-03	-2.233209000000000287e+03
-1.902450900000000064e-03	-2.232343100000000049e+03
-1.895352099999999922e-03	-2.231398900000000140e+03
-1.913099000000000136e-03	-2.230401199999999790e+03
-1.909549600000000173e-03	-2.229339999999999691e+03
-1.906000199999999993e-03	-2.228331099999999878e+03
-1.913099000000000136e-03	-2.227503299999999854e+03
-1.888253599999999881e-03	-2.226765199999999822e+03
-1.916648399999999882e-03	-2.225916400000000067e+03
-1.916648399999999882e-03	-2.224890100000000075e+03
-1.909549600000000173e-03	-2.223817099999999755e+03
-1.916648399999999882e-03	-2.222872400000000198e+03
-1.920197800000000279e-03	-2.222028099999999995e+03
-1.920197800000000279e-03	-2.221087899999999991e+03
-1.920197800000000279e-03	-2.220022199999999884e+03
-1.920197800000000279e-03	-2.219001800000000003e+03
-1.906000199999999993e-03	-2.218056799999999839e+03
-1.927296299999999886e-03	-2.217075499999999920e+03
-1.913099000000000136e-03	-2.216109400000000278e+03
-1.934395100000000029e-03	-2.215267400000000180e+03
-1.927296299999999886e-03	-2.214457699999999932e+03
-1.923746899999999923e-03	-2.213541799999999967e+03
-1.920197800000000279e-03	-2.212567599999999857e+03
-1.913099000000000136e-03	-2.211655999999999949e+03
-1.930845700000000066e-03	-2.210769299999999930e+03
-1.948592600000000280e-03	-2.209781499999999596e+03
-1.952141799999999958e-03	-2.208690599999999904e+03
-1.934395100000000029e-03	-2.207581000000000131e+03
-1.927296299999999886e-03	-2.206536499999999705e+03
-1.916648399999999882e-03	-2.205617899999999736e+03
-1.923746899999999923e-03	-2.204742499999999836e+03
-1.920197800000000279e-03	-2.203796200000000226e+03
-1.913099000000000136e-03	-2.202857299999999668e+03
-1.902450900000000064e-03	-2.202013500000000022e+03
-1.898901699999999953e-03	-2.201151600000000144e+03
-1.891802699999999959e-03	-2.200154800000000250e+03
-1.888253599999999881e-03	-2.199084499999999935e+03
-1.902450900000000064e-03	-2.198026800000000094e+03
-1.909549600000000173e-03	-2.196975899999999911e+03
-1.913099000000000136e-03	-2.195915800000000218e+03
-1.916648399999999882e-03	-2.194852900000000318e+03
-1.930845700000000066e-03	-2.193830800000000181e+03
-1.916648399999999882e-03	-2.192871299999999792e+03
-1.920197800000000279e-03	-2.191940399999999954e+03
-1.923746899999999923e-03	-2.191075499999999920e+03
-1.920197800000000279e-03	-2.190259700000000066e+03
-1.902450900000000064e-03	-2.189333100000000286e+03
-1.909549600000000173e-03	-2.188286500000000160e+03
-1.902450900000000064e-03	-2.187292699999999968e+03
-1.916648399999999882e-03	-2.186385499999999865e+03
-1.909549600000000173e-03	-2.185397999999999683e+03
-1.930845700000000066e-03	-2.184303200000000288e+03
-1.920197800000000279e-03	-2.183303200000000288e+03
-1.916648399999999882e-03	-2.182413700000000063e+03
-1.913099000000000136e-03	-2.181440500000000156e+03
-1.920197800000000279e-03	-2.180384900000000016e+03
-1.913099000000000136e-03	-2.179415799999999763e+03
-1.923746899999999923e-03	-2.178548999999999978e+03
-1.913099000000000136e-03	-2.177651399999999740e+03
-1.913099000000000136e-03	-2.176655200000000150e+03
-1.927296299999999886e-03	-2.175585199999999986e+03
-1.920197800000000279e-03	-2.174521999999999935e+03
-1.920197800000000279e-03	-2.173533900000000358e+03
-1.909549600000000173e-03	-2.172530499999999847e+03
-1.916648399999999882e-03	-2.171437699999999950e+03
-1.920197800000000279e-03	-2.170393099999999777e+03
-1.920197800000000279e-03	-2.169468600000000151e+03
-1.916648399999999882e-03	-2.168518199999999979e+03
-1.906000199999999993e-03	-2.167521199999999681e+03
-1.927296299999999886e-03	-2.166623100000000250e+03
-1.923746899999999923e-03	-2.165746799999999894e+03
-1.909549600000000173e-03	-2.164683799999999792e+03
-1.906000199999999993e-03	-2.163506200000000263e+03
-1.898901699999999953e-03	-2.162466400000000249e+03
-1.916648399999999882e-03	-2.161625800000000254e+03
-1.913099000000000136e-03	-2.160782700000000204e+03
-1.913099000000000136e-03	-2.159789300000000367e+03
-1.909549600000000173e-03	-2.158769800000000032e+03
-1.909549600000000173e-03	-2.157809600000000046e+03
-1.923746899999999923e-03	-2.156813000000000102e+03
-1.923746899999999923e-03	-2.155809600000000046e+03
-1.920197800000000279e-03	-2.154861499999999978e+03
-1.934395100000000029e-03	-2.153805100000000039e+03
-1.930845700000000066e-03	-2.152626200000000154e+03
-1.923746899999999923e-03	-2.151590500000000247e+03
-1.934395100000000029e-03	-2.150689899999999852e+03
-1.906000199999999993e-03	-2.149663000000000011e+03
-1.920197800000000279e-03	-2.148541600000000017e+03
-1.909549600000000173e-03	-2.147567100000000210e+03
-1.913099000000000136e-03	-2.146740800000000036e+03
-1.916648399999999882e-03	-2.145847500000000309e+03
-1.930845700000000066e-03	-2.144810699999999997e+03
-1.927296299999999886e-03	-2.143771799999999985e+03
-1.927296299999999886e-03	-2.142804799999999886e+03
-1.927296299999999886e-03	-2.141792000000000371e+03
-1.909549600000000173e-03	-2.140685900000000402e+03
-1.909549600000000173e-03	-2.139604499999999916e+03
-1.923746899999999923e-03	-2.138570200000000114e+03
-1.920197800000000279e-03	-2.137538999999999760e+03
-1.923746899999999923e-03	-2.136561999999999898e+03
-1.906000199999999993e-03	-2.135613800000000083e+03
-1.906000199999999993e-03	-2.134631399999999758e+03
-1.927296299999999886e-03	-2.133653200000000197e+03
-1.913099000000000136e-03	-2.132642699999999877e+03
-1.913099000000000136e-03	-2.131569300000000112e+03
-1.927296299999999886e-03	-2.130592499999999745e+03
-1.927296299999999886e-03	-2.129768099999999777e+03
-1.916648399999999882e-03	-2.128893600000000333e+03
-1.913099000000000136e-03	-2.127856500000000324e+03
-1.920197800000000279e-03	-2.126783799999999701e+03
-1.906000199999999993e-03	-2.125761299999999665e+03
-1.906000199999999993e-03	-2.124732599999999820e+03
-1.909549600000000173e-03	-2.123669200000000274e+03
-1.913099000000000136e-03	-2.122599700000000212e+03
-1.906000199999999993e-03	-2.121567399999999907e+03
-1.913099000000000136e-03	-2.120548299999999927e+03
-1.920197800000000279e-03	-2.119469200000000001e+03
-1.913099000000000136e-03	-2.118400300000000243e+03
-1.909549600000000173e-03	-2.117412800000000061e+03
-1.920197800000000279e-03	-2.116383899999999812e+03
-1.920197800000000279e-03	-2.115306399999999940e+03
-1.920197800000000279e-03	-2.114365499999999884e+03
-1.923746899999999923e-03	-2.113522699999999986e+03
-1.909549600000000173e-03	-2.112596800000000258e+03
-1.920197800000000279e-03	-2.111611400000000231e+03
-1.941493600000000069e-03	-2.110599300000000312e+03
