# ZSnsr (um)	Defl (nm)
-1.712355999999999989e+00	-2.931762200000000096e+00
-1.712021100000000073e+00	-2.892719200000000157e+00
-1.711505399999999844e+00	-2.910465900000000161e+00
-1.710984099999999897e+00	-2.917564599999999952e+00
-1.710381099999999988e+00	-2.896268599999999971e+00
-1.709850300000000045e+00	-2.910465900000000161e+00
-1.708981199999999978e+00	-2.896268599999999971e+00
-1.708379000000000092e+00	-2.910465900000000161e+00
-1.707495399999999997e+00	-2.931762200000000096e+00
-1.706597099999999978e+00	-2.914015299999999975e+00
-1.705679999999999863e+00	-2.896268599999999971e+00
-1.704814399999999841e+00	-2.896268599999999971e+00
-1.704094900000000079e+00	-2.914015299999999975e+00
-1.703400599999999931e+00	-2.899817900000000392e+00
-1.702576099999999926e+00	-2.906916499999999903e+00
-1.701792699999999936e+00	-2.910465900000000161e+00
-1.701002800000000148e+00	-2.910465900000000161e+00
-1.700230899999999989e+00	-2.914015299999999975e+00
-1.699130199999999924e+00	-2.892719200000000157e+00
-1.698776500000000134e+00	-2.899817900000000392e+00
-1.697883699999999996e+00	-2.889169799999999899e+00
-1.696745900000000029e+00	-2.906916499999999903e+00
-1.696114200000000016e+00	-2.903367100000000089e+00
-1.694953399999999943e+00	-2.903367100000000089e+00
-1.694314799999999899e+00	-2.892719200000000157e+00
-1.693327400000000038e+00	-2.892719200000000157e+00
-1.692709100000000078e+00	-2.914015299999999975e+00
-1.691526199999999980e+00	-2.906916499999999903e+00
-1.690706199999999937e+00	-2.885620400000000085e+00
-1.689912099999999917e+00	-2.896268599999999971e+00
-1.688935899999999934e+00	-2.896268599999999971e+00
-1.687892399999999959e+00	-2.906916499999999903e+00
-1.687126300000000079e+00	-2.899817900000000392e+00
-1.686670099999999950e+00	-2.903367100000000089e+00
-1.685450200000000009e+00	-2.906916499999999903e+00
-1.684558600000000128e+00	-2.914015299999999975e+00
-1.683706300000000100e+00	-2.931762200000000096e+00
-1.682719199999999971e+00	-2.896268599999999971e+00
-1.682064199999999898e+00	-2.903367100000000089e+00
-1.681086699999999823e+00	-2.874972500000000153e+00
-1.680097500000000021e+00	-2.878521899999999967e+00
-1.678878199999999987e+00	-2.871423100000000339e+00
-1.678176700000000077e+00	-2.878521899999999967e+00
-1.677524599999999921e+00	-2.892719200000000157e+00
-1.676557400000000086e+00	-2.899817900000000392e+00
-1.675695600000000063e+00	-2.896268599999999971e+00
-1.674507499999999816e+00	-2.874972500000000153e+00
-1.673732499999999845e+00	-2.892719200000000157e+00
-1.672657500000000130e+00	-2.885620400000000085e+00
-1.671759299999999948e+00	-2.899817900000000392e+00
-1.670606700000000000e+00	-2.892719200000000157e+00
-1.670209700000000019e+00	-2.906916499999999903e+00
-1.669002000000000097e+00	-2.903367100000000089e+00
-1.668045299999999953e+00	-2.903367100000000089e+00
-1.666934499999999986e+00	-2.906916499999999903e+00
-1.665928700000000040e+00	-2.899817900000000392e+00
-1.665026499999999965e+00	-2.896268599999999971e+00
-1.664076599999999795e+00	-2.914015299999999975e+00
-1.663345499999999921e+00	-2.910465900000000161e+00
-1.662262300000000081e+00	-2.892719200000000157e+00
-1.661318500000000142e+00	-2.910465900000000161e+00
-1.660259200000000046e+00	-2.910465900000000161e+00
-1.659582600000000019e+00	-2.906916499999999903e+00
-1.658627300000000027e+00	-2.906916499999999903e+00
-1.657702599999999915e+00	-2.917564599999999952e+00
-1.656793399999999972e+00	-2.917564599999999952e+00
-1.656008400000000158e+00	-2.917564599999999952e+00
-1.654981500000000105e+00	-2.914015299999999975e+00
-1.653996000000000022e+00	-2.924663199999999907e+00
